,earthquake,ut,vt,ub,vb,uo,vo,phi,omega,at,ab,ao,alpha
0.0,5.026191725389803e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0004930694082607397,0.0
0.01,5.020129070289861e-05,-5.670334637055375e-09,-1.7061124212042223e-06,-1.9633219083337524e-14,-4.070779932248811e-12,-1.8808537359396365e-08,-3.1483851111986687e-06,-1.3945310568815047e-11,-6.079429903137942e-09,-0.00033620555232615694,-4.157154810537197e-10,-0.0001284195876189197,-2.2302104013830632e-06
0.02,5.0148617028654484e-05,-4.244281444648544e-08,-5.838689584605782e-06,-7.907384827485468e-14,-7.524726678786349e-12,-5.1720122384683244e-08,-2.9831847359731425e-06,-3.0482424808817343e-10,-6.54826754727755e-08,-0.000420958792063006,-2.575447679504434e-10,0.00012121480942160447,-1.0063978481011588e-05
0.03,5.010960647205863e-05,-1.1858038722080985e-07,-8.916080756908694e-06,-1.644947641655912e-13,-9.311245133186203e-12,-7.424974122706629e-08,-1.4945092586688235e-06,-1.4968993104674794e-09,-1.7020010868344788e-07,-0.0001484156619390583,-1.1608825403090822e-10,0.00014362473736427507,-7.61157537814583e-06
0.04,5.007883147741081e-05,-2.0855707285268547e-07,-8.369599678122007e-06,-2.6222390885564554e-13,-1.0160116690964693e-11,-8.327856999435954e-08,-4.802510696843036e-07,-3.348916313997401e-09,-1.7128672044910836e-07,0.0002583662063284463,-7.103010318877707e-11,5.376757297425793e-05,8.139661358150602e-06
0.05,4.99717880177662e-05,-2.737114927470433e-07,-4.08577482563041e-06,-3.671197095200351e-13,-1.0829758233592329e-11,-8.65411919595312e-08,-3.1104258116385747e-07,-4.52829886190144e-09,-4.826075590592044e-08,0.0005638285589767731,-6.385819799751244e-11,-5.408852488129196e-06,1.3030720450829476e-05
0.06,4.989355960209985e-05,-2.8451843880234445e-07,2.0428037809469984e-06,-4.778861750209938e-13,-1.1261001341056772e-11,-8.990135934181112e-08,-3.37142546106321e-07,-4.460688477879568e-09,4.7096830521969224e-08,0.0006076452103836442,-9.650700956416911e-12,1.4840218759536361e-05,4.608424024121744e-06
0.07,4.9985526518132557e-05,-2.3660349320642021e-07,7.1158522978967385e-06,-5.893634717587612e-13,-1.0838529254849156e-11,-9.177091769992093e-08,6.680578672919261e-08,-3.7895611385439764e-09,8.347582224615213e-08,0.0003645543025630702,9.368587937984136e-11,6.466753739298964e-05,5.914681360250838e-06
0.08,4.984216743406274e-05,-1.5285595775927266e-07,8.997424659856586e-06,-6.908955027038209e-13,-9.282745774772705e-12,-8.737763949289017e-08,8.423094483783338e-07,-2.6144282699542474e-09,1.6400395111746187e-07,1.5514203313303155e-05,2.3649794289341376e-10,7.951316562763186e-05,7.946683411530893e-06
0.09,4.96871617200527e-05,-6.684980700658947e-08,7.751841692788859e-06,-7.728388973641386e-13,-7.054373610167075e-12,-7.544963712942768e-08,1.4695391600610948e-06,-7.888511447855709e-10,1.7512532943857355e-07,-0.00023830629386873293,2.483901472046571e-10,3.6803873576894396e-05,-8.987439775456046e-06
0.1,4.9713903739284346e-05,-4.363486635438126e-09,4.497750073470772e-06,-8.327600687968036e-13,-5.047432574818232e-12,-6.001433214532663e-08,1.4949408754693441e-06,3.3927677116337884e-10,3.226439381662061e-08,-0.00040654942681127016,1.191448528707859e-10,-3.130144712161189e-05,-1.3314063099586684e-05
0.11,4.9784669265862785e-05,1.8545278929629913e-08,-8.170282400710287e-08,-8.771337525926748e-13,-4.041553546893126e-12,-4.75956415299969e-08,9.020506866996544e-07,1.9893966097285017e-10,-2.40786203358597e-08,-0.0004868898690533251,5.761135221234603e-12,-8.173449563451844e-05,2.865089709040687e-06
0.12,4.988266679934025e-05,-5.167195925193311e-09,-4.510585939397353e-06,-9.18082966339691e-13,-4.37604789562331e-12,-4.302941715548636e-08,-2.0833621399701998e-08,5.91958354622851e-11,-4.677219794525345e-09,-0.00036206077048756127,2.259158679877414e-11,-9.625536451958938e-05,-4.341705666456905e-06
0.13,4.987037941629654e-05,-6.453108636113649e-08,-6.9748648405751416e-06,-9.684379664853694e-13,-5.854518353080626e-12,-4.77388669536654e-08,-8.873180166419566e-07,-4.4487129806413467e-10,-1.1824014771823425e-07,-0.00012494278888323118,-1.6690706191134962e-10,-7.108166893590444e-05,-1.569357955583657e-05
0.14,4.989467149719124e-05,-1.3722051262738043e-07,-7.227277086431112e-06,-1.0368158003332599e-12,-7.862719969942092e-12,-5.940616079222147e-08,-1.366501348842212e-06,-2.154801505789614e-09,-1.9754915059258696e-07,6.314068818869892e-05,-3.382425225770534e-10,-2.2448983835501378e-05,4.7193245769039214e-06
0.15,4.9202771219481304e-05,-2.0333706159528575e-07,-5.696098118922093e-06,-1.1249311173684363e-12,-9.691494867299716e-12,-7.328519295133623e-08,-1.322470768913102e-06,-3.600127656271239e-09,-6.320483065399399e-08,0.0002481170403878038,-1.6783118914802005e-10,2.8990840349446688e-05,1.7531035003983428e-05
0.16,4.8933862218483237e-05,-2.4459960344705504e-07,-2.242886397481262e-06,-1.2281367190759917e-12,-1.0809514742669435e-11,-8.454893761667401e-08,-8.761335642096955e-07,-3.639315525206582e-09,3.134658231315029e-08,0.0004336063998874706,1.2845708715565328e-10,5.7364122803902974e-05,-2.1942981509447693e-06
0.17,4.9435534207169796e-05,-2.4465222186710887e-07,2.265835736406406e-06,-1.3378273678876459e-12,-1.0959751689011438e-11,-9.02671798044806e-08,-2.5097297665160246e-07,-3.577695882286306e-09,-3.070708339369086e-08,0.0004233304128605172,2.9173244495655587e-10,6.617151124006279e-05,-3.5189950748179435e-06
0.18,4.990400010855111e-05,-2.0402266591545426e-07,5.5192087483704604e-06,-1.444106636811438e-12,-1.0146765507601692e-11,-8.946547201681762e-08,4.0767078178896844e-07,-3.6872927273019626e-09,4.563556724523791e-08,0.00020707300487584636,1.2265896377146547e-10,6.272911448968476e-05,1.8809444506757468e-05
0.19,5.050954948272379e-05,-1.4193615937081634e-07,6.566012627447043e-06,-1.5385862704462097e-12,-8.671624734467537e-12,-8.261253516462928e-08,9.240117157137319e-07,-2.372924801285694e-09,2.01394725526903e-07,1.52044382672415e-05,4.422453086410053e-10,3.7146122839237974e-05,5.096400674629021e-06
0.2,5.070213348168653e-05,-7.801939101336273e-08,5.936716545830464e-06,-1.6170579434386115e-12,-7.021554499737727e-12,-7.206384322160723e-08,1.1322019970745866e-06,-6.165039431428091e-10,1.1460475588902467e-07,-0.00014517295714168142,6.323106291936043e-11,2.942659512225279e-06,-1.9247267652427843e-05
0.21,4.915038023042989e-05,-2.919464337656966e-08,3.516159197144929e-06,-1.6799375249810366e-12,-5.61402362889967e-12,-6.092900756987453e-08,1.0527851745423062e-06,-2.7729902440153794e-10,-2.9742570516725725e-08,-0.0003347844112869638,-1.2026415478269905e-09,-2.006779380814792e-05,-4.924010118314709e-06
0.22,4.8185651050382795e-05,-1.2476428656341344e-08,-2.9451342610765857e-07,-1.7315520084112785e-12,-4.8393711559536535e-12,-5.1947454381123495e-08,6.918888352215931e-07,-4.716693749172714e-10,1.054381028935209e-08,-0.0003947197527744769,4.722336546346001e-09,-5.0644689806040716e-05,8.943402430014145e-06
0.23,4.990995534327783e-05,-3.311120374514338e-08,-3.6407203227217694e-06,-1.7802597922943209e-12,-5.088060073841085e-12,-4.825332004315266e-08,-7.583390468595045e-09,-1.9362265918512172e-10,2.04907888866908e-08,-0.0002510470519314613,1.1855617608283275e-08,-8.326258616312157e-05,-1.0039289438184445e-05
0.24,5.128082776255046e-05,-7.915548163185607e-08,-5.286067582143755e-06,-1.836755605756558e-12,-6.3526417980326875e-12,-5.233445846671096e-08,-7.896766372789584e-07,-6.909354653381285e-10,-1.3375797291479744e-07,-8.807663370802765e-05,2.44444317494747e-09,-6.642583555725495e-05,-1.4725055653949296e-05
0.25,5.029836479807985e-05,-1.346743784178266e-07,-5.6330238768362256e-06,-1.9085264589970857e-12,-8.018641345434006e-12,-6.253748039517366e-08,-1.1589858116656929e-06,-2.3490855154156043e-09,-1.591433209292588e-07,1.6748900529393964e-05,-3.410094218346888e-10,-7.300140668906923e-06,1.1750972281026823e-05
0.26,4.737858482515732e-05,-1.873754819492036e-07,-4.647801084664132e-06,-1.995798946924176e-12,-9.345248549906542e-12,-7.351668389410212e-08,-9.434813536946487e-07,-3.242531956266723e-09,-1.3749115508059997e-09,0.00019787022540720275,-5.146461757466357e-10,4.487355523583136e-05,1.3140071691667115e-05
0.27,5.05048945998836e-05,-2.205001362288788e-07,-1.6697672720301643e-06,-2.0934962027090587e-12,-1.0117612838906635e-11,-8.11715007377308e-08,-6.062972446073141e-07,-3.017581036240172e-09,1.0508994686430746e-08,0.00037669227552923065,-2.914996103638811e-11,2.3348529359658136e-05,-1.0205077436466637e-05
0.28,4.9634959187796437e-05,-2.1853015182721995e-07,2.0121160269567763e-06,-2.1961628070046436e-12,-1.0287593820098246e-11,-8.553590169363012e-08,-2.3115491066310909e-07,-3.3482191429646705e-09,-6.353264050031217e-08,0.0003193751078968153,-8.403082888016655e-11,5.1206013438753485e-05,2.128048255823915e-06
0.29,4.8088426189765436e-05,-1.8537105494786394e-07,4.338471656819304e-06,-2.2962636950215528e-12,-9.590954017080122e-12,-8.496655014251142e-08,3.676892886741069e-07,-3.4703354219422897e-09,7.17302938091752e-08,0.00014530536631288837,1.8917772188570807e-10,6.426892305629011e-05,2.060603115213095e-05
0.3,5.106159597275367e-05,-1.3671698795334363e-07,5.193866673671144e-06,-2.386274818203725e-12,-8.374572539188676e-12,-7.895438077208229e-08,7.661430048536248e-07,-2.0217267916530487e-09,1.850777565139868e-07,3.308061155882326e-05,3.9518113099451485e-11,1.4157239399860357e-05,-3.438568850439155e-06
0.31,5.017460522070551e-05,-8.565314906264898e-08,4.842747236775577e-06,-2.46376051299988e-12,-7.1243434960148865e-12,-7.072037217769466e-08,8.610152869340925e-07,-7.381107825733476e-10,5.352738152696606e-08,-0.00011233347383368345,2.2868406108054807e-10,3.302597964295984e-06,-1.838638738776385e-05
0.32,5.3193381548119804e-05,-4.6716752781803914e-08,2.749298690853379e-06,-2.530039183006582e-12,-6.195659320889268e-12,-6.287931701637901e-08,6.663121262239532e-07,-7.520497953280851e-10,-3.6359553555542224e-08,-0.00030299896150195484,2.237757817188338e-10,-3.897280502970947e-05,1.8632868956019804e-06
0.33,4.9776132173042536e-05,-3.598559791463351e-08,-6.515917174836345e-07,-2.589704436937476e-12,-5.7948479964410204e-12,-5.772697197311198e-08,3.8339680989730856e-07,-7.814771876161689e-10,3.708957479156099e-08,-0.000341614418742907,-2.8385473040946535e-10,-2.2271604557223575e-05,7.198934351387616e-06
0.34,4.9261682813644874e-05,-5.723590391298062e-08,-3.3515990549675026e-06,-2.647832286187389e-12,-5.9421894693113794e-12,-5.54266486874218e-08,4.538475674645402e-08,-4.0301868972191173e-10,4.692696823687801e-09,-0.00017756657817786386,1.9925850920618266e-10,-4.3396127813418834e-05,-1.4835332232446977e-05
0.35000000000000003,5.3753343223545944e-05,-9.706930277266e-08,-4.386826347094371e-06,-2.711296488281809e-12,-6.898326052080698e-12,-5.789206841271233e-08,-5.858166316442873e-07,-1.1420245022077938e-09,-1.4805288556267032e-07,-4.859377277254789e-05,-1.4142546766796763e-10,-7.396041505961835e-05,-8.801047272666243e-06
0.36,4.94861348566673e-05,-1.4224911807017877e-07,-4.526599909730676e-06,-2.7871473156482235e-12,-8.251186524120135e-12,-6.600430699198859e-08,-9.102813658809768e-07,-2.609243500220431e-09,-1.0230122297447454e-07,2.9503135286323856e-05,5.814518297338331e-12,7.90386876419056e-06,1.5795925914947138e-05
0.37,4.951184036352562e-05,-1.8337083933529728e-07,-3.4168523517201206e-06,-2.8750507665110654e-12,-9.26588265930222e-12,-7.441645811576445e-08,-7.350205755327539e-07,-2.905663173211643e-09,2.8442352868178573e-08,0.00020431807067396664,-8.65544232627272e-11,2.4136070896865124e-05,3.9764944455274805e-06
0.38,5.2385655724111315e-05,-2.0498013915900317e-07,-7.159161713960477e-07,-2.9712964671059053e-12,-9.925858586732403e-12,-8.076745484918508e-08,-5.439625700718172e-07,-2.762452388465766e-09,-2.6838945455533474e-08,0.0003046573961496191,-7.334948310968919e-10,1.6276436904242776e-05,-1.0457017340337335e-05
0.39,5.183788720333131e-05,-1.9813837693845023e-07,1.9429342280055342e-06,-3.0718094712560034e-12,-1.006301539725796e-11,-8.48051016559687e-08,-2.1908137781488838e-07,-3.2813888329553273e-09,-4.8061089353778036e-08,0.00020288746148365504,4.813078329087437e-10,4.706289019187185e-05,9.684410883532463e-06
0.4,5.1602203135318e-05,-1.7078063963008434e-07,3.3184226174819516e-06,-3.170148333608856e-12,-9.498468347068193e-12,-8.450842410548537e-08,2.855017494191731e-07,-3.057147833229308e-09,1.0541151459073387e-07,8.49133328595279e-05,-4.782905928624299e-10,4.857974292695178e-05,1.407826008883557e-05
0.41000000000000003,5.212577380360087e-05,-1.3433903761995172e-07,3.88168153249258e-06,-3.260372004891305e-12,-8.510490299183251e-12,-7.963178234083567e-08,6.417964226851032e-07,-1.6980432956852308e-09,1.192877282156738e-07,2.7534477149687292e-05,-7.544982015886844e-10,2.0680003529899157e-05,-1.1931400144029597e-05
0.42,5.131407154121474e-05,-9.599790657006291e-08,3.567373314549865e-06,-3.3401231814645893e-12,-7.44628158841964e-12,-7.248721864444378e-08,7.554269502781534e-07,-1.2111381906401886e-09,-1.84473470329735e-08,-0.00010851398472091716,-5.74242352465113e-09,2.4086334823242127e-06,-7.475237708898462e-06
0.43,5.084977053500622e-05,-6.830646356628269e-08,1.7514961378085967e-06,-3.4099671140426153e-12,-6.583357514516416e-12,-6.52066094395559e-08,6.628133634536863e-07,-1.38843312123471e-09,1.507037296520992e-08,-0.00023600953628433446,1.4552038116812602e-11,-2.0680670484296158e-05,1.1225961299713695e-05
0.44,5.154332923251346e-05,-6.255186833944623e-08,-5.624746243485617e-07,-3.473647201321436e-12,-6.263736147985464e-12,-6.009202462028129e-08,3.1718156523101405e-07,-8.273613371990487e-10,7.49378887321326e-08,-0.00020133167513836716,2.077153346928643e-10,-4.61309368754182e-05,-4.590319650167421e-06
