time (s),ut,vt,ub,vb,uo,vo,phi,omega,at,ab,ao,alpha
10.28,0.0035929406383154085,0.003376187762504503,0.003850557576250787,-7.281005158339083e-05,-7.749293617558589e-05,0.000679928732356482,-3.7200937645014228e-06,4.666225815437305e-06,0.6571438858132158,0.0033194152943480243,0.18191545656625743,0.0013251168560822202
10.285,0.003617887127222533,0.006559117433169373,0.003850237713200368,-5.4746224639115666e-05,-7.19795757088543e-05,0.0014920876797375202,-3.643755816104984e-06,3.384974867216057e-05,0.6054817838616777,0.0037984535149039045,0.1420745793164839,0.010752262125245451
10.290000000000001,0.0036578580690942034,0.009341143116775329,0.003850011672772532,-3.5672203327809715e-05,-6.294331182275006e-05,0.0020831960656210865,-3.303074997590074e-06,0.0001086812768248432,0.5000659665450667,0.0038006325996394336,0.09511685724143609,0.01812607923796815
10.295,0.003710260492911498,0.011503211260906934,0.0038498802800201195,-1.6981767909851954e-05,-5.1524845404961914e-05,0.0024488220861031288,-2.5284198930837612e-06,0.0001999616076801887,0.36035408718642326,0.0036868752033334534,0.05271339304471154,0.016656877065073253
10.3,0.003771624559019002,0.012906672771798503,0.003849841045996867,1.2401821829451972e-06,-3.876522925514885e-05,0.0026284743080190747,-1.356639735650241e-06,0.0002599669545699737,0.19745243864791556,0.003624021008454076,0.020833054040519328,0.006254659847901696
10.305,0.00383787916307349,0.01344117231546198,0.0038498927148607784,1.9488752268768573e-05,-2.5453690103554717e-05,0.0026794486953631777,-3.35606226892821e-08,0.0002584956201392766,0.012658831401639564,0.003697235664685994,0.000719341092976028,-0.006511566480652025
10.31,0.0039044088460384553,0.013001017102036046,0.003850037183598531,3.84890283989861e-05,-1.2096432386274653e-05,0.0026541372512387668,1.1388863329684623e-06,0.00020442516722907731,-0.190953035287455,0.003924576773716604,-0.010550365373858617,-0.013715980058504662
10.315,0.0039661611282934255,0.011528818913211593,0.0038502801404234214,5.900525017803357e-05,1.014558153973296e-06,0.002584010445994021,1.9873787917879012e-06,0.000136281572224862,-0.3956683349769722,0.00429587885993192,-0.01810910232573079,-0.012210816482059988
10.32,0.004018090138921458,0.009099037608466656,0.00385063086581986,8.168235572361706e-05,1.3685848072342226e-05,0.0024784330368000664,2.541403718506332e-06,9.085587805843737e-05,-0.5674916756388468,0.0047690968309254955,-0.025435481702958174,-0.005700670184039233
10.325000000000001,0.004055979936483723,0.005971738478187518,0.0038511011281729857,0.0001068132190353809,2.5732633486487114e-05,0.0023327605273728413,2.9482238918073596e-06,7.563726939142844e-05,-0.6692685010277526,0.0052381763712989055,-0.03444167246622534,-0.0012689673810066388
10.33,0.004077331711085707,0.0025596994296693413,0.003851702297744754,0.0001338390237091677,3.692680346871801e-05,0.0021353912420666375,3.3088973331424656e-06,6.687481672318111e-05,-0.6800706486723197,0.005453697397696508,-0.045845154501514274,-0.0033821314270189445
10.335,0.0040818600893653125,-0.0006865132468582436,0.003852439240016623,0.0001605908222118023,4.698073420373595e-05,0.0018753997755786987,3.5745467386957776e-06,3.352236231578459e-05,-0.6062292671594665,0.0050542591000977966,-0.05870136416331781,-0.010305037000249317
10.34,0.004071351207957912,-0.0034077498845139003,0.0038533010928544905,0.00018301104387989482,5.557632617872577e-05,0.001553688911438667,3.58584937967196e-06,-3.3591706222120054e-05,-0.4756247446709365,0.003744070724559026,-0.06962092012446067,-0.01570952137865826
10.345,0.004049002111279613,-0.005402069681170753,0.00385425440217898,0.0001964950758686494,6.244004390961933e-05,0.0011862891702311609,3.219821539533366e-06,-0.00011143854105741084,-0.32009240684726165,0.0015711108906692195,-0.07615842954881114,-0.01403337450636813
10.35,0.004018658354742788,-0.006601923829313989,0.003855246615868904,0.0001984189254324142,6.74003843701475e-05,0.0007962323540027037,2.518742317804826e-06,-0.0001614929187132672,-0.15992302092089336,-0.000761305039159027,-0.07800052807021376,-0.005096710155360687
