,earthquake,ut,vt,ub,vb,uo,vo,phi,omega,at,ab,ao,alpha
0.0,0.00020104766901559213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.001972277633042959,0.0
0.01,0.00020080516281159445,-2.3349099066915597e-08,-6.907290970485828e-06,-7.763305229423256e-10,-1.610267650867139e-07,-7.46003568620637e-08,-1.2513927151090367e-05,-5.3998089838445503e-11,-2.4277649879869312e-08,-0.0013453724655144484,-1.655666930598742e-05,-0.0005135441116045505,-8.92585785967093e-06
0.02,0.00020059446811461793,-1.7174802583646065e-07,-2.3357631410660844e-05,-3.1293885651563754e-09,-2.9887095010247614e-07,-2.052090480234535e-07,-1.1936915590129959e-05,-1.2321449521552292e-09,-2.6449073094662963e-07,-0.0016838429676882074,-1.0395058705382935e-05,0.00047787759682162617,-3.925986266546949e-05
0.03,0.00020043842588823453,-4.764275696720875e-07,-3.576074332439688e-05,-6.527952138327876e-09,-3.710925621322436e-07,-2.9576941709370446e-07,-6.030606803777982e-06,-5.963851582210788e-09,-6.667303491938938e-07,-0.0006144966198969577,-4.6492979875674495e-06,0.000574874592163881,-2.9220243639976678e-05
0.04,0.00020031532590964325,-8.381505408061565e-07,-3.380341717891548e-05,-1.0425251851335173e-08,-4.0539700109665444e-07,-3.3248243941228125e-07,-1.9477806010329805e-06,-1.3194367118776841e-08,-6.755502805713497e-07,0.001010496000403271,-2.799954687960582e-06,0.0002207000163754206,2.9158815490732337e-05
0.05,0.0001998871520710648,-1.1024632930982408e-06,-1.6919567019119383e-05,-1.4612663693465925e-08,-4.320313132823492e-07,-3.459241260485258e-07,-1.1940014232870757e-06,-1.7907620971876384e-08,-2.2269267114256432e-07,0.00222991992474676,-2.4736927350318223e-06,-1.681136911387723e-05,4.9249235277734485e-05
0.06,0.0001995742384083994,-1.1523467402228314e-06,7.2765746943469665e-06,-1.9032101085538893e-08,-4.4864610475510365e-07,-3.587793870052006e-07,-1.2568445242679645e-06,-1.7983435052223525e-08,1.6041110630743596e-07,0.0024016968638651253,-3.8200572481992553e-07,5.205791438517636e-05,2.5538286964354052e-05
0.07,0.00019994210607253023,-9.710381465797066e-07,2.738558146005542e-05,-2.347402138736581e-08,-4.325080860963662e-07,-3.6560389821227095e-07,2.343418756346162e-07,-1.525458387206194e-08,3.8641559220262684e-07,0.001473524304283772,3.821576367494105e-06,0.00024312053428867202,2.561482652290619e-05
0.08,0.00019936866973625095,-6.456892030657547e-07,3.5384114409133336e-05,-2.7534947734166725e-08,-3.728010956796589e-07,-3.490611788556342e-07,3.1965463911938393e-06,-1.0090044184873125e-08,6.392294976722663e-07,0.0001317091384458842,7.809679583167461e-06,0.00031133389547486197,1.6949183492136568e-05
0.09,0.0001987486468802108,-3.051125867272877e-07,3.091461306649029e-05,-3.083716587752964e-08,-2.856293963703744e-07,-3.032307193384406e-07,5.7027390362273455e-06,-3.5055788632742895e-09,5.965281385273136e-07,-0.0009580422621053011,8.973799744422071e-06,0.00015713423911495786,-2.6947037801126986e-05
0.1,0.00019885561495713738,-5.716871808338155e-08,1.751390335942917e-05,-3.3271200223806445e-08,-2.0544004022522043e-07,-2.42667152904802e-07,5.9473874256010195e-06,7.045807269027336e-10,2.2551209027263934e-07,-0.0016557022059589801,6.514510267892529e-06,-0.00011119987070902962,-3.654199472845665e-05
0.11,0.00019913867706345114,2.953638133178377e-08,-5.177969611551794e-07,-3.5077481360218596e-08,-1.6430411973368908e-07,-1.9273972274753618e-07,3.67517709163787e-06,1.4649024815939252e-09,-2.9672896448390444e-08,-0.001849122467167466,1.5061445799914511e-06,-0.0003220320075012493,-1.5298470515220252e-05
0.12,0.000199530667197361,-6.339470243184067e-08,-1.7332496856496558e-05,-3.673534287034895e-08,-1.7631926405605842e-07,-1.73778616887497e-07,1.552728913929989e-08,4.172497678065262e-10,-1.9216641825206984e-07,-0.0014122526322860704,-3.786313476808176e-06,-0.0003807026118696473,-2.4160680843699587e-05
0.13,0.00019948151766518616,-2.9473179690515693e-07,-2.7527470210203686e-05,-3.8754410358709065e-08,-2.3337190103133534e-07,-1.915736905240004e-07,-3.4003999390003477e-06,-2.8898844012510566e-09,-4.855899720813813e-07,-0.0006019409971458838,-7.273593308955228e-06,-0.00028053026172609227,-2.6075189015604557e-05
0.14,0.00019957868598876496,-5.857510783024192e-07,-2.9253744965550666e-05,-4.147472815955032e-08,-3.1200292758484916e-07,-2.3675265326011777e-07,-5.3167374378372485e-06,-8.514924735453788e-09,-5.613763923816527e-07,0.00024978503776287934,-7.899909388261079e-06,-9.639014569870656e-05,1.5287797019432065e-05
0.15,0.00019681108487792521,-8.517340772588157e-07,-2.2561710443668064e-05,-4.4973992262518506e-08,-3.84591808097933e-07,-2.9119455930791206e-07,-5.227328096878645e-06,-1.2946189703239484e-08,-2.9165758869194814e-07,0.0010815062073402848,-6.091529760364334e-06,0.00010609950512480173,2.7199469013689155e-05
0.16,0.00019573544887393295,-1.0122940247085492e-06,-8.554759545584795e-06,-4.907147937886362e-08,-4.2880652422909195e-07,-3.358459120456745e-07,-3.4973726732081004e-06,-1.4770699982231658e-08,-1.207881126430857e-07,0.0016350214648350274,-2.8617148137795866e-06,0.00022772967229540736,8.054815698786309e-06
0.17,0.00019774213682867918,-1.0149372964136754e-06,7.853695250076676e-06,-5.3422778107058006e-08,-4.3481110241042657e-07,-3.5864300318738076e-07,-1.0055512951687256e-06,-1.5426447150830947e-08,2.1479557385102622e-08,0.0015240435648856496,9.991211424818355e-07,0.00026262998386628825,2.8319696977486587e-05
