time (s),ut,vt,ub,vb,uo,vo,phi,omega,at,ab,ao,alpha
21.990000000000002,0.0011587830414347428,-0.00020918993939186638,0.0011510078962821567,2.8564403621585386e-05,3.1213856491544734e-10,-2.118086452785735e-05,1.1980984203086516e-07,-3.32976458654364e-06,-0.03999845229368512,-0.00010846900342131871,-0.009306399154188377,-0.0006595950322273933
22.0,0.0011547944873413205,-0.0005749272726691002,0.0011512855110935,2.6714024740167575e-05,-7.19522344576055e-07,-0.0001245870755399294,5.690898292563598e-08,-8.779124800904029e-06,-0.03182233145092961,-0.0002543677042385617,-0.010403144497928452,-0.00038712136680230927
22.01,0.0011477260091659128,-0.0008049764545426213,0.0011515398787070412,2.4197139133278367e-05,-2.2735008958139884e-06,-0.00016736013337651876,-4.532393936694586e-08,-1.126744954134376e-05,-0.01157221711275716,-0.00023342823085437114,0.0008348419069428015,-0.00014590262892394228
22.02,0.0011395763617169253,-0.0007767682018179386,0.0011517705470735643,2.1979515568794018e-05,-3.883303883671344e-06,-0.00015317403864539223,-1.6210864093714564e-07,-1.1666577791065111e-05,0.017145303805533724,-0.00020729918873182984,0.0017507296613345769,0.00011715200349657166
22.03,0.001133064660369211,-0.0004918484644626182,0.0011519801817445365,1.997512969579761e-05,-5.3715132883241604e-06,-0.00014723335597607937,-2.643742960209543e-07,-7.890484623318749e-06,0.03725498962130182,-0.0001893702535136904,0.00011727941903158512,0.00063720336554857
22.04,0.0011301518546457136,-8.176275123742903e-05,0.0011521719629709421,1.8557743925083047e-05,-6.733146132567874e-06,-0.0001151584460414328,-3.071963513917973e-07,-5.633524173630365e-07,0.04263310079486417,-8.357883109061381e-05,0.006017451765151394,0.0007024775002613809
22.05,0.0011313853691074054,0.00031420483355821676,0.001152354780622007,1.815523468237915e-05,-7.584687427628268e-06,-5.5431950022545134e-05,-2.8379118535848296e-07,4.604268751294109e-06,0.03401358409972752,3.4343474132336738e-06,0.005838298424397231,0.000334870663258385
22.06,0.0011359236813629882,0.000560204546731604,0.0011525383258989056,1.8726511824830924e-05,-7.80125307304993e-06,1.488536396263761e-05,-2.2397447932602683e-07,7.191864895140432e-06,0.01421765011855336,0.00010595464695709045,0.007464687226893529,0.0002252623992832891
22.07,0.0011419073880198148,0.0006075708286371539,0.00115273336498419,2.050693528115137e-05,-7.176693291427682e-06,0.00011568407540360866,-1.4271001407382073e-07,8.721892851011864e-06,-0.003048317434810377,0.00024066006217678126,0.010854536699234862,1.8882140020782742e-05
22.080000000000002,0.0011476778871721978,0.0005351223622903538,0.0011529518734437404,2.3296448151568964e-05,-5.526720509717394e-06,0.00020642650479185486,-6.10294000912637e-08,7.037432002787423e-06,-0.009978936508533515,0.00030115350085734016,0.006224440382214563,-0.00031052264364057284
22.09,0.001152502470931686,0.0004291291423434572,0.0011532001587841424,2.6360345327677093e-05,-3.2293505586894755e-06,0.0002443742688069316,-5.494992908860435e-09,4.36382411026345e-06,-0.010431293365475297,0.00030082057189001477,0.0011017196555849484,-0.00014362380425903784
22.1,0.0011562930792185073,0.0003303230657496548,0.0011534773130786459,2.8901565164794714e-05,-8.927504371583731e-07,0.0002095001048151213,3.570016820666524e-08,4.191946666941047e-06,-0.009669686472832395,0.00020090475957755538,-0.006889620850424383,3.3784936608519285e-05
22.11,0.0011591128849434643,0.00023434599570789564,0.0011537753496057405,3.0623269392832967e-05,8.908023862126403e-07,0.00015169115501434082,7.58351693451648e-08,3.3697024244756374e-06,-0.009220377776934907,0.0001527385941879622,-0.004262542373055511,-0.00022784627921506803
22.12,0.0011610296454123317,0.00015356641494212732,0.0011540888948489666,3.2076836620460276e-05,2.257140742238955e-06,0.0001275029315450587,9.611647282347601e-08,7.379109231781483e-07,-0.0064676829798087365,0.0001452323415211676,-0.0007492624910510892,-0.00019630160896396288
22.13,0.0011622921198718703,0.00010194709668430265,0.0011544153803472747,3.305615535105638e-05,3.3641843951570888e-06,8.383826631672978e-05,9.968309312941073e-08,5.416229867493898e-07,-0.004649768225878426,4.786815916273113e-05,-0.00677074953664436,0.00012498724948959046
