,earthquake,ut,vt,ub,vb,uo,vo,phi,omega,at,ab,ao,alpha
0.0,-0.0004486975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47916239260464566,0.7313531255544592,-0.4773569828939478,0.0
0.01,-0.0004515424,9.621137050113531e-08,1.190104686812353e-05,2.7878024622151617e-07,2.8329026086997704e-05,5.970258869528007e-09,9.694368833660271e-06,-4.5904341085405286e-10,-5.9554326326641305e-08,0.0028039056615275504,5.942907171833933e-05,-0.00030733495301038527,1.6750598615185484e-05
0.02,-0.0004542831,4.02950319424737e-07,4.968522642822001e-05,5.631068521598424e-07,2.838750083785696e-05,4.5500327352228605e-08,-2.0144764970754915e-06,-3.382673560503723e-10,2.654303184122809e-08,0.0031298790228024564,-2.4367207356906784e-05,-0.000668415102400538,-5.334540218272446e-07
0.03,-0.0004565326,1.003594548448206e-06,6.6360376426633e-05,8.462570987786253e-07,2.8312487732613553e-05,2.5513590552373575e-08,6.519045873183464e-08,3.8155264659590456e-10,9.033162008977255e-08,0.000708376563710339,1.3042247739347701e-05,0.0005355959810277866,-1.1502182962209293e-05
0.04,-0.0004567085,1.6874857301268225e-06,6.889270090434568e-05,1.1302375634731486e-06,2.8480366710964605e-05,4.1053970437149464e-08,1.8058691044044812e-06,1.1855905877705127e-09,1.2012985588696238e-07,-0.00021398166492586634,1.2736866246282341e-05,-0.00014444359789295147,-1.5751046853555695e-06
0.05,-0.0004541641,2.341667608750682e-06,5.911678419614381e-05,1.4154618905174593e-06,2.8550097840024025e-05,5.097079464288752e-08,3.915021415442031e-07,1.9061869224340562e-09,8.475204311530758e-08,-0.0018113914527150554,4.089738239329566e-06,-4.920277383543836e-05,1.2851472159003874e-05
0.06,-0.0004647196,2.82629227468934e-06,3.6520369746584535e-05,1.7011811817426454e-06,2.8593771691826223e-05,5.496824564481099e-08,4.6792715126563834e-07,2.3200149091919553e-09,-8.427897693466754e-09,-0.0026035659347508067,3.791619947693392e-06,-5.951601976916798e-06,1.5360938130442323e-05
0.07,-0.0005025776,3.0654220316280363e-06,1.224527413926737e-05,1.9872356527852554e-06,2.860844141945814e-05,5.851576535176251e-08,1.3794630380551348e-07,2.308609987279273e-09,-1.0211244727611973e-07,-0.0021630533392371087,-1.4053459576057747e-06,-6.123825226450608e-05,-4.086646095945558e-06
0.08,-0.0005533363,3.0947434385075367e-06,-4.136793344801735e-06,2.273172146019901e-06,2.8572488782806618e-05,5.732637597183156e-08,-3.243659344016148e-07,1.87947084353255e-09,-8.77746657853169e-08,-0.0009145232652443547,-5.222296737966703e-06,-2.7813695491180068e-05,-3.047143244991839e-05
0.09,-0.0004654674,3.0251285276544082e-06,-8.112953113246806e-06,2.5584289545226195e-06,2.8461066688989913e-05,4.821892068366652e-08,-1.5784753838472004e-06,1.0308167840130997e-09,-1.6698245869748383e-08,0.00013969566176169623,-1.5107631931007837e-05,-8.686440880845137e-05,-9.143305696560137e-06
0.1,-0.0003401229,2.9645454593525105e-06,-3.138948540570406e-06,2.84227313411707e-06,2.8310976561866822e-05,3.0413776451433136e-08,-1.7449559510522895e-06,8.530283564356153e-11,-3.843833656794508e-08,0.0007465667415202104,-1.3462938921265932e-05,4.1376276356114294e-05,3.9953784659776636e-05
0.11,-0.0002216223,2.9863793214084547e-06,8.679165183693773e-06,3.1247851078547642e-06,2.8198270634065343e-05,1.544430601210043e-08,-1.2643658280048203e-06,-3.9838100422374363e-10,-1.4825869122508198e-07,0.001344318617566509,-9.15823636508939e-06,3.2832150219985756e-05,2.4893021199042136e-05
0.12,-0.0004609686,3.1535635551656917e-06,2.73502170340702e-05,3.406824271122578e-06,2.825729896946129e-05,1.7018357068375847e-08,1.899994956309983e-06,-3.266255580722316e-10,-5.162194957929804e-08,0.0027199996958882644,1.7966382698450523e-05,0.0002514196500031374,-4.7674111736533306e-05
