Time,earthquake,ut,vt,ub,vb,uo,vo,phi,omega,at,ab,ao,alpha
0.0,-0.003684210373886208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0361421037678237,0.0
0.02,-0.028421053446548994,2.2470397924321904e-05,0.003076790151718259,3.6451646951267705e-07,3.3450448575828114e-05,8.264719715196932e-07,4.840266723734839e-05,6.713291779555474e-12,9.320107321725842e-10,0.2743620129612594,0.0015304425260626864,0.00019223712034222712,8.409405726352689e-08
0.04,-0.026578948130568963,0.00013741277806610385,0.008270314068180129,1.041230990131098e-06,3.3727506272711915e-05,1.0748274886280083e-06,-1.498953759771954e-06,4.191947872550385e-11,2.5418079083257247e-09,0.23724449325490451,2.9736038676592136e-05,-0.000110537804783567,7.34549724078768e-08
0.06,-0.023157895142817925,0.0003460213256207322,0.012363656077972933,1.7121829157347222e-06,3.357403135829363e-05,9.8591992671302e-07,-5.410862094996353e-06,1.0614242714739046e-10,3.810211550598426e-09,0.16973097059854322,3.4733682014148615e-05,-2.2395537864705606e-05,5.259906803371079e-08
0.08,-0.02499999994265026,0.0006254697684680648,0.015496508670231097,2.455313476302136e-06,4.1127381417863406e-05,1.0246770124852397e-06,4.908816365263045e-06,1.9227860132452637e-10,4.77743284563198e-09,0.14293873412212543,0.00042665296065308445,4.409610806301728e-05,4.4130159663471544e-08
0.1,-0.03157894827394332,0.0009647068937469756,0.018465908032317957,3.4241732008337205e-06,5.6260386015680385e-05,1.2608292975149676e-06,1.4579118841350598e-05,2.9683920049784184e-10,5.690760247392369e-09,0.15328629044492315,0.0008147602009749011,7.633015864877413e-05,4.7164207779407975e-08
0.12,-0.037368419543427796,0.0013644115083985223,0.021481047810408237,4.710885445012527e-06,7.281240288845944e-05,1.5377406665475306e-06,1.3541017174768041e-05,4.2000783572767125e-10,6.618713352720187e-09,0.14630462582201748,0.0008456536144298976,0.0001834621922696955,4.503723975896913e-08
0.14,-0.03368421149220621,0.0018164972375172021,0.023359972401271908,6.218981354657184e-06,7.77733053087594e-05,1.5509216985667703e-06,-4.345124565830876e-06,5.593583049988139e-10,7.202189411572859e-09,0.038759681493825145,0.00024746151274890327,-3.6790010471722534e-05,1.2070936359948221e-08
0.16,-0.02894736925111472,0.002283413662951843,0.02293532586062936,7.811637912404508e-06,8.14167798929085e-05,1.4281079213531788e-06,-6.8697888754579385e-06,7.033375836299141e-10,7.073078865338236e-09,-0.08112411178950177,0.0001643091847350342,5.497007663765596e-06,-2.498256404049118e-08
0.18,-0.022368420919821646,0.0027169888684055567,0.01998009259157115,9.443599406622894e-06,8.14611275322769e-05,1.23706377115325e-06,-1.0685727705667818e-05,8.37062420962308e-10,6.1625779290511115e-09,-0.21306173110299487,-2.9369003521517723e-05,-6.308232919843837e-05,-6.573531975109966e-08
0.2,-0.022368420919821646,0.0030699140349643014,0.015137210650282312,1.1155022238096527e-05,8.963295119645005e-05,1.198770020708779e-06,1.4041440003664512e-06,9.458547596631935e-10,4.662761040236553e-09,-0.26730019012628303,0.00040939307396947733,-6.675263800672016e-05,-8.27712214471546e-08
0.22,-0.0344736851990548,0.0033239574420076638,0.01054444028887154,1.3212866354161848e-05,0.00011711957117681976,1.5600505063192437e-06,2.439976733338578e-05,1.0239234653839261e-09,3.230216794311933e-09,-0.18735589845997386,0.001460892457359475,0.00011066071875454053,-5.853502288628333e-08
0.24,-0.04631579080178354,0.0035031841909464573,0.007675305698817111,1.5855941211675018e-05,0.00014794934375625252,2.0471816462314985e-06,2.4191729381532103e-05,1.0786155061571515e-09,2.330604948237721e-09,-0.0982655609177095,0.0016454745541479299,3.5051057827723e-05,-3.1033530449630156e-08
