time (s),ut,vt,ub,vb,uo,vo,phi,omega,at,ab,ao,alpha
32.38,7.189605413613533e-05,0.006777328601624846,8.33748669838864e-06,2.3810645186334687e-05,1.3470207358006132e-05,0.00079835098607047,8.992426374994665e-07,0.00010184486746065844,-0.14764121085816975,0.0013077633992459776,-0.011347537678478603,-0.0023319834765548678
32.4,0.00014777591905627791,-0.0002745693446517024,8.99661101982484e-06,3.701931083672605e-05,2.45079143086274e-05,0.00016537905695026886,2.0235940083352394e-06,-3.748300047432291e-06,-0.46465984398790805,-0.00024476734568875584,-0.053223063812941424,-0.00665702561217793
32.42,6.115481848481906e-05,-0.007275949067173029,9.582146117984234e-06,1.6825311311602615e-05,1.8149961726749997e-05,-0.0007757898727166497,7.552312459478652e-07,-0.0001086957180771134,-0.14283926608441117,-0.0016238931446522333,-0.04297170185315125,-0.0022943604283668095
32.44,-7.583234361107316e-05,-0.004636589378056332,9.611730247561107e-06,-1.1292317780470747e-05,-3.083440803484639e-08,-0.0007772591956461758,-1.2792992716564243e-06,-6.797923074902107e-05,0.3790205262956266,-0.0008650330611132598,0.03682798867455519,0.005511395024771645
32.46,-7.79966772775119e-05,0.004625720468905648,9.360421923126857e-06,-5.81117055571637e-06,-3.5974595101263686e-06,0.0005830252795025435,-1.34418081885772e-06,6.538368479419046e-05,0.43993822526392073,0.0014824552313099978,0.08484717887715412,0.0065824054505039045
32.480000000000004,7.564391261203455e-05,0.009016944093875367,9.62929349261569e-06,3.626848096479472e-05,1.9579784378636987e-05,0.001493781894092245,8.933902972212602e-07,0.00013220047323867773,-0.06270257578935884,0.0025794912441516795,0.011959047123066118,-0.001014928854126039
32.5,0.00020696977889590021,0.00265036336952471,1.0838006365282964e-05,8.102328560945819e-05,4.737359415237997e-05,0.0010628959268988226,2.794970883120553e-06,3.718636353096878e-05,-0.49135652037516847,0.0013510484302719737,-0.05430704985981919,-0.00715946061619066
32.52,0.00016505152867455996,-0.006108619667028457,1.2511874338285972e-05,7.493269710163227e-05,5.595561911970932e-05,-0.0002627406226378334,2.143505379375625e-06,-9.217099456222726e-05,-0.27890370756506955,-0.0018410731227004617,-0.06993011336665468,-0.004129504481408738
32.54,2.3068579081972675e-05,-0.006239813747247002,1.3622298023951347e-05,3.7090658121252515e-05,4.123646202679555e-05,-0.0009539035914699562,2.6929520149292905e-08,-9.225276925446068e-05,0.26258000521084185,-0.001511876166055987,0.005841033290021178,0.003842029574476348
32.56,-2.861474402147151e-05,0.001537633751276824,1.4127449485423649e-05,1.8233718390572798e-05,2.4855502191684073e-05,-0.0005362131475262539,-7.379672262847965e-07,2.40931293475895e-05,0.4023243716813158,-0.00013404894955117697,0.04712674190281168,0.006169801704089317
