time (s),ut,vt,ub,vb,uo,vo,phi,omega,at,ab,ao,alpha
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.051280480079999996,0.0
0.005,7.547610809389761e-08,4.515367606108645e-05,4.749497279480167e-09,1.9868092347970025e-06,5.652297596751672e-07,0.0002108162837648415,4.2943122627180504e-11,4.13422236282749e-08,0.018259892253383352,0.00043630271349865367,0.03266943350834307,3.248115939850667e-05
0.01,6.041800088826913e-07,0.00018040631660466475,2.019761733868978e-08,4.1871935697910485e-06,1.945757886665404e-06,0.00032525454327576213,1.2709001553092239e-09,6.17767294125256e-07,0.035038058705169545,0.00043061223720650414,0.013379909929164014,0.00023489950733465094
0.015,1.993236939924973e-06,0.0003831829030437256,4.6283656951824583e-08,6.190817039859381e-06,3.668303699555049e-06,0.0003505409081356216,8.77778093615878e-09,2.711716483698341e-06,0.044514036399913796,0.0003637647403283395,-0.00241871649004972,0.0006222652424477879
0.02,4.473963881314344e-06,0.0006086053049932513,8.141373332361892e-08,7.784467964353874e-06,5.342658315760386e-06,0.00031089685729872963,3.1794793617393605e-08,6.804013774276335e-06,0.04392547326069672,0.0002723015540596921,-0.012377151209138714,0.0009850061834269597
0.025,8.032583248753882e-06,0.0008062555309197747,1.2336440711799123e-07,8.92387954506946e-06,6.720518615252607e-06,0.0002371300076673274,7.876909645465523e-08,1.2024185084111886e-05,0.03370010984152009,0.0001870301656360687,-0.016164805460078906,0.0010302000339279466
0.03,1.2418671763315596e-05,0.000933656647337506,1.7001750842176777e-07,9.684447601939177e-06,7.704750518325765e-06,0.00015759402931962173,1.505271765325462e-07,1.6332729254655312e-05,0.01634452568317055,0.00012503349215763318,-0.014974659363487052,0.0006208487117174196
0.035,1.7205366655206873e-05,0.0009633393079631873,2.197971070618779e-07,1.0197830526865357e-05,8.32083214219767e-06,9.233661382613053e-05,2.3715023178007218e-07,1.7711143188724207e-05,-0.004816009537064234,8.726059899100087e-05,-0.010819300407401042,-9.390490305602288e-05
0.04,2.1870710803570417e-05,0.0008847509869965037,2.717985002651405e-07,1.059158060852515e-05,8.668103859780633e-06,5.0736261948837015e-05,3.214963654357391e-07,1.5459643125820152e-05,-0.026426368409319473,7.315971843082742e-05,-0.005845093977624506,-0.0007688249812383557
0.045,2.5880959198967046e-05,0.0007035210277122489,3.2565278128196317e-07,1.0947420448642279e-05,8.867259605914788e-06,3.231225405583628e-05,3.8733169915060234e-07,1.0596029427613097e-05,-0.045379919329529374,6.894841016094627e-05,-0.0017838801798367703,-0.0011059001865724952
0.05,2.876802008756072e-05,0.00043999201976770315,3.8124141047638845e-07,1.1282839512729975e-05,9.017751384203614e-06,2.965479643577853e-05,4.263385020937357e-07,5.0600562180765636e-06,-0.05893240958676217,5.991460200112331e-05,0.00036093665126034845,-0.001054718673525943
0.055,3.0197439153440225e-05,0.00012670476087231586,4.3838006111446104e-07,1.1556661911966965e-05,9.172771369514007e-06,3.2343019359543115e-05,4.393858659269555e-07,3.6722418813251145e-07,-0.06502466416181303,4.4233143436788246e-05,0.00037481801412079596,-0.0008156965503128243
0.06,3.0018579049432043e-05,-0.00019639185215366504,4.965794777525185e-07,1.1690111610392953e-05,9.333657899859569e-06,3.058868376747615e-05,4.318949708110381e-07,-3.2249709058071172e-06,-0.06280207186518566,7.801623683435719e-05,-0.0013496237960942611,-0.0006505278609643429
0.065,2.8284255841158025e-05,-0.0004892502606831467,5.549407147147231e-07,1.1602032443551867e-05,9.460172175755198e-06,1.788960555549355e-05,4.077574014191669e-07,-6.446239647908561e-06,-0.05307877090920068,0.00014109410265848347,-0.0039652372899298535,-0.0006637264184999464
0.07,2.5231027791063975e-05,-0.0007195831747813636,6.122022601581689e-07,1.124665084433928e-05,9.490873624289942e-06,-7.644502486632209e-06,3.6688982969092704e-07,-9.962447476429372e-06,-0.038289962011858546,-0.00010236365807440464,-0.006277361816353028,-0.0007335810022775762
0.075,2.122556166148818e-05,-0.000868102702675756,6.669133736121906e-07,1.0589956202340848e-05,9.36657066308383e-06,-4.337047722677005e-05,3.0804087591356293e-07,-1.3503691182225594e-05,-0.02093768015691442,-0.0001593471689700711,-0.007808115673805896,-0.0006403073707213387
0.08,1.6696401291602227e-05,-0.0009290724425142552,7.176636606654734e-07,9.671588779043706e-06,9.049739739121515e-06,-8.351727376343199e-05,2.3377073996511057e-07,-1.5894229617034615e-05,-0.003623017217096232,-0.0002053158615383898,-0.007992293256872427,-0.00027131036509779084
0.085,1.2073380179459479e-05,-0.0009070017830853769,7.633189356403435e-07,8.56774110712583e-06,8.536052743477303e-06,-0.000120882838187363,1.5306535179378872e-07,-1.5934219474478054e-05,0.012108407259243805,-0.00023240546798285742,-0.006709902903221123,0.00026398833981318773
0.09,7.748386522055804e-06,-0.0008117446982259378,8.032121851828299e-07,7.386730021411918e-06,7.857336375483307e-06,-0.00014844567961739888,7.875448936547892e-08,-1.340744591331982e-05,0.025588637041623046,-0.00023560065831130112,-0.004138645845640599,0.000710206348328087
0.095,4.057776312577871e-06,-0.0006553937023044724,8.372641002466604e-07,6.252138513866932e-06,7.076846295721461e-06,-0.00016090549979802586,2.1577446704160358e-08,-9.327394476641999e-06,0.036492368794776436,-0.00021408120376024593,-0.0007646358901449616,0.0008642105483812581
0.1,1.2729666180427192e-06,-0.0004519375139960434,8.66009255152671e-07,5.2828031790836244e-06,6.277515671065169e-06,-0.00015579664697228725,-1.4545876905361527e-08,-5.241351100026593e-06,0.04432801783675479,-0.0001702238774293341,0.0027895885224777,0.0007302164689116117
0.105,-4.1164204393249354e-07,-0.00021844694397944042,8.905292877024337e-07,4.576055283712723e-06,5.54706065940181e-06,-0.00013369291605722338,-3.251336472847606e-08,-2.158655936007081e-06,0.048378345585074416,-0.00011005523566585115,0.005951788443949851,0.0005077828421413495
0.11,-8.957002481828458e-07,2.4611708009027185e-05,9.123138870142904e-07,4.19598484843903e-06,4.963653404735842e-06,-9.769639426759952e-05,-3.7511834898014364e-08,7.650388395654048e-08,0.04810160801342519,-4.0926554216862894e-05,0.008292837461099996,0.0004233215313731364
0.115,-1.8581112162175163e-07,0.0002555645069274444,9.330762856915927e-07,4.1680221612169785e-06,4.585316638877832e-06,-5.256078007030943e-05,-3.156093158283218e-08,2.4077684410290463e-06,0.04362691956333363,2.9230315064389257e-05,0.009579080298940468,0.0005372954243033534
0.12,1.6079455282010095e-06,0.0004553791939360269,9.545615282144208e-07,4.480286374100612e-06,4.444272647978122e-06,-3.686800949216389e-06,-1.2090653754036198e-08,5.5334182128911945e-06,0.03584858649376152,9.340601391745815e-05,0.009786944545741062,0.0007026862284693158
0.125,4.293699843955559e-06,0.0006106682028025456,9.783755758091513e-07,5.090279211124419e-06,4.546094724156653e-06,4.37768150478672e-05,2.4597519094349245e-08,9.15002716339903e-06,0.026032811261054892,0.00014756386774848363,0.00903030207624913,0.0006996745949067495
0.13,7.628183852220492e-06,0.0007140995312293535,1.0058524764395976e-06,5.933091486941633e-06,4.872333895521636e-06,8.543030627985747e-05,7.824225453081662e-08,1.2075476127017323e-05,0.015247147960508417,0.00018731446813371962,0.007494364204460422,0.00042578559113446747
0.135,1.1342973461445847e-05,0.0007624977741770537,1.0379657016737036e-06,6.931235976046187e-06,5.3854311284672306e-06,0.00011810485931626464,1.4221361630097208e-07,1.3133396704669668e-05,0.004078050060744875,0.00020968536892548858,0.0054811355822231905,-1.3088121882008467e-05
0.14,1.5158975508165236e-05,0.0007547610923715948,1.0752894616106507e-06,8.004336891839183e-06,6.0355871215539134e-06,0.00014017455080330056,2.0597804311052527e-07,1.2064809573171745e-05,-0.0071542305947946755,0.00021675880792385905,0.0032836058090707004,-0.00038618823662464434
0.145,1.8797844622736246e-05,0.0006916263194455494,1.1179969918533956e-06,9.071855311580916e-06,6.767907477230693e-06,0.00015077074239233,2.606652523250867e-07,9.675034160850216e-06,-0.01798264820051466,0.0002074075536605055,0.0009321359343337058,-0.0005258587384323783
0.15,2.1989652094223866e-05,0.0005769920994772691,1.1658495652110351e-06,1.0047588456513298e-05,7.522510187203898e-06,0.00014893460267777399,3.026633295665705e-07,7.181510360356134e-06,-0.027596556990462602,0.00018036121065147413,-0.00163773190517357,-0.00044450655896658905
0.155,2.4496453654825325e-05,0.00041945663637678565,1.2181705097246353e-06,1.0845131044617158e-05,8.235409993567044e-06,0.0001340706963696068,3.335898197864599e-07,5.298444823898426e-06,-0.03496883047736716,0.0001366894004691457,-0.004220912606704122,-0.00031694599077743656
0.16,2.613569590634408e-05,0.00023254241935137987,1.2738795091564543e-06,1.1392502053067156e-05,8.843056953674624e-06,0.00010713418120384884,3.562535026987427e-07,3.767672154693287e-06,-0.03923633998467445,8.104527590402678e-05,-0.006426086650636945,-0.0003266607011396024
0.165,2.6801457521039683e-05,3.282328521797843e-05,1.3316013764362607e-06,1.1645551370254895e-05,9.291447686740003e-06,7.094318581550728e-05,3.7036485057658026e-07,1.7347338325127112e-06,-0.04008969437458567,2.04168818377651e-05,-0.00790066143582139,-0.0005092948773670423
0.17,2.6471459163409576e-05,-0.00016320472540085914,1.3898221488466369e-06,1.159221779706594e-05,9.54404223008375e-06,2.9502997875211494e-05,3.717193424995115e-07,-1.3741839496948656e-06,-0.03784521748627098,-3.9591583978449624e-05,-0.008523648279630537,-0.0007261012572575432
0.17500000000000002,2.520009283262794e-05,-0.00034162584120211114,1.4470393379641771e-06,1.1248346385183706e-05,9.584990108806718e-06,-1.3051186336340723e-05,3.553565186500945e-07,-5.2336164338121385e-06,-0.03315914401475717,-9.429422428366441e-05,-0.008360578003294436,-0.0007802518881821294
0.18,2.3103372671943116e-05,-0.0004917375323464602,1.5018870159212404e-06,1.0652043893561353e-05,9.4181842381461e-06,-5.301792417619528e-05,3.200711097324309e-07,-8.734881766878787e-06,-0.026594432744686116,-0.0001400998415517934,-0.007516440924817794,-0.0005796237023644613
0.185,2.0345108916817323e-05,-0.0006048561850210925,1.5532369107465683e-06,9.859725774738168e-06,9.064819914173714e-06,-8.7165164861419e-05,2.7060395209773023e-07,-1.0758042440720064e-05,-0.018381317115808354,-0.00017329399638394118,-0.006069598970413055,-0.00021492932086045712
0.19,1.713051138807354e-05,-0.0006728871289502636,1.6002820753328275e-06,8.943597742560399e-06,8.561244261432339e-06,-0.00011263211955303727,2.1560073976072882e-07,-1.0961936456654445e-05,-0.008574313554633015,-0.00019048639405752375,-0.004093406946165077,0.00011231537176204301
0.195,1.3704196879538684e-05,-0.0006884323217173253,1.6426090924494396e-06,7.986763961838812e-06,7.956790196882848e-06,-0.00012721568560742925,1.6296621121602895e-07,-9.96525546562841e-06,0.002525410432884234,-0.00019028820008874285,-0.0017641248114079189,0.00025060326754735955
0.2,1.0341712679468747e-05,-0.0006469472597977027,1.6802262464026498e-06,7.073380844925021e-06,7.308910103283901e-06,-0.000129962335335883,1.1624189983025197e-07,-8.749985001484894e-06,0.014042977547692142,-0.000173826810450134,0.0006069524319004111,0.00021625640102101648
0.20500000000000002,7.328099739442647e-06,-0.0005496223511879993,1.7135423454830237e-06,6.2775102472095424e-06,6.675851314474952e-06,-0.00012150681917118372,7.492531397468534e-08,-7.820949348689636e-06,0.024616368057167114,-0.00014396982032911895,0.0027026706057088094,0.00016720776362735834
0.21,4.92503423614636e-06,-0.00040470216753671443,1.7432922906080925e-06,5.655133069293892e-06,6.109155065194744e-06,-0.00010385546169388638,3.810676894956439e-08,-6.833152954726593e-06,0.032862038322560835,-0.00010617060924012613,0.0042878994410546776,0.000259155058309566
