Time,earthquake,ut,vt,ub,vb,uo,vo,phi,omega,at,ab,ao,alpha
0.0,-0.0024561402492574718,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0240947358452158,0.0
0.02,-0.018947368964365996,2.1385457370894693e-06,0.0003766038244824568,4.448627455401363e-12,5.739332166621489e-10,1.3458968272632594e-05,0.0017209548034315737,2.0020691084045163e-11,4.995037619762052e-09,0.048255362055425105,4.66169325086252e-08,0.13717885406953328,1.0168272646195946e-06
0.04,-0.017719298753712642,2.368517370018988e-05,0.001960430534772361,2.382979713141787e-11,1.3025357319433353e-09,6.997846168701494e-05,0.0036957739459144378,6.645560599819256e-10,8.322808126053967e-08,0.10310949403228677,2.8134818683134277e-08,0.06642668363228592,8.174936145364598e-06
0.06,-0.015438596761878618,8.520529611807741e-05,0.004246459572462152,5.458142472350532e-11,1.733368877490641e-09,0.00015342817584803017,0.004485213104472696,4.826580490816113e-09,3.809531399356004e-07,0.11973447664857453,1.6333312938265898e-08,0.01703840333353334,2.249008028270541e-05
0.08,-0.016666666628433503,0.00019394740824015696,0.006613586203535409,9.272031647480333e-11,2.0913734882463316e-09,0.00024640803905309316,0.004807588766895006,1.8072177550746022e-08,1.0004346723786862e-06,0.11547393202046147,1.9565645964503275e-08,0.015460575081862393,3.948358291573839e-05
0.1,-0.021052632182628882,0.00034885853734976783,0.008859915284667756,1.3927907589809403e-10,2.602134869541293e-09,0.0003474180147021746,0.005370524294356038,4.7054665019225235e-08,1.9492610011563055e-06,0.11008442073978658,3.089236036424303e-08,0.03874112922452648,5.493181777102804e-05
0.12,-0.024912279695618527,0.0005478592827165808,0.011028528408460211,1.9799820325998611e-10,3.2931038697832814e-09,0.0004632915239241683,0.006247645643229789,9.790110977043714e-08,3.176392218988922e-06,0.1065475301331962,3.7827284082858625e-08,0.04808513746146735,6.722665733642207e-05
0.14,-0.02245614099480414,0.0007888809386982642,0.01300513425030452,2.706487285972159e-10,3.9375498012412844e-09,0.0005946414029545822,0.006746787592494208,1.755234713599075e-07,4.61507264850909e-06,0.08616151852230397,2.7539078933935812e-08,0.005757956005186242,7.595443864571513e-05
0.16,-0.01929824616740981,0.0010635290662367838,0.014307099664659876,3.5432669030082785e-10,4.404337919962332e-09,0.0007285015240311309,0.006542616715113364,2.833454881225137e-07,6.178122120358517e-06,0.04055127555059683,1.971247057253045e-08,-0.02333130083631127,7.919035240537957e-05
0.18,-0.014912280613214429,0.0013537886286348944,0.014505719927403087,4.4573722481233226e-10,4.7079203477055235e-09,0.0008527601981347767,0.005800120816872008,4.2256351904778515e-07,7.726767545857347e-06,-0.023247591071816356,1.1045282938271228e-08,-0.048408760861625204,7.406856435343917e-05
