Time,earthquake,ut,vt,ub,vb,uo,vo,phi,omega,at,ab,ao,alpha
0.0,-0.0024561402492574718,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0240947358452158,0.0
0.02,-0.018947368964365996,2.145260561987466e-06,0.000377452198176446,4.391982485540464e-08,5.6938946271654e-06,1.3452386669517798e-05,0.0017201433236325233,1.953793214886914e-11,4.89533250413003e-09,0.048321125647913986,0.00046527647598227154,0.13712029322825883,1.0010261760120212e-06
0.04,-0.017719298753712642,2.372004410706576e-05,0.001962309728305728,2.3723532541676446e-07,1.3025061341908825e-05,6.994786440184879e-05,0.0036943026035911614,6.561520576928321e-10,8.239484740359728e-08,0.10315621112921741,0.0002839225895512054,0.06641513221513912,8.116033140645088e-06
0.06,-0.015438596761878618,8.528949786167314e-05,0.00424944708614,5.453128181760937e-07,1.7389443011265986e-05,0.00015336636727723347,0.004483765650838711,4.7869045414534635e-09,3.785676486702865e-07,0.11980771687957364,0.0001659327177251646,0.017042248637904683,2.2395901957248084e-05
0.08,-0.016666666628433503,0.00019411077285111998,0.006618618862200197,9.283174407499001e-07,2.102554142702723e-05,0.0002463166336808873,0.0048061172414494875,1.7964263584506476e-08,9.960080613022792e-07,0.11560637124381283,0.00019959714436415532,0.01545369758157818,3.937487840079052e-05
0.1,-0.021052632182628882,0.00034915397065853765,0.008868313517546576,1.3971422648060015e-06,2.6254493484867e-05,0.00034729343954124843,0.005368737531006336,4.683551159528024e-08,1.942642607786894e-06,0.11028846780303127,0.00031843473086135,0.03871629675680094,5.482116479582644e-05
0.12,-0.024912279695618527,0.0005483678738262838,0.011041666504187078,1.9915111256418336e-06,3.3450246380034924e-05,0.0004631259756916421,0.006245400933533259,9.752746492112371e-08,3.167557417513936e-06,0.10682021048543211,0.0003983627859942829,0.04805248110606107,6.711555045270913e-05
0.14,-0.02245614099480414,0.000789709587164858,0.01302413311791327,2.7326828906041425e-06,4.032602438154931e-05,0.0005944260022273356,0.006744135613999565,1.749509896608679e-07,4.604032357205681e-06,0.08647911174319081,0.0002972432840449013,0.0057471052453821544,7.584686347267646e-05
0.16,-0.01929824616740981,0.0010648049515887199,0.014332998269594152,3.5927485951592017e-06,4.541435807933032e-05,0.0007282321760368185,0.00653991467446969,2.825317294544156e-07,6.165098615808153e-06,0.04092449110964425,0.00021709411813558566,-0.023333191793158334,7.91028610010932e-05
0.18,-0.014912280613214429,0.001355658682784352,0.014539536181770207,4.5378339905438644e-06,4.878280791696413e-05,0.0008524369289133538,0.0057974851234327855,4.2147371874127746e-07,7.712354420054994e-06,-0.022830172304714853,0.00012361083589515487,-0.0484008823198968,7.402164030850467e-05
0.2,-0.014912280613214429,0.001637427551117193,0.013426042400057778,5.541843721250287e-06,5.1766508162910336e-05,0.0009601696259663037,0.005040382941373383,5.89675188710777e-07,9.056673256036537e-06,-0.08617901070014783,0.00016764461073889847,-0.029000564295686065,5.866627195793845e-05
0.22,-0.022982456799369867,0.0018858528966493246,0.011314808827588894,6.628453320872551e-06,5.769042242134519e-05,0.0010606426145171831,0.005244441413276065,7.810322365209741e-07,9.997220459334102e-06,-0.11696327087209121,0.0004057726759680025,0.042597170339483875,3.422141595678889e-05
0.24,-0.030877193867855694,0.0020887937789134154,0.009008364923072184,7.874082562543095e-06,6.735138576190617e-05,0.0011769831903437038,0.006515083169057777,9.859614158946843e-07,1.0402279884828951e-05,-0.10843944107272539,0.0005500584003572673,0.08044769067717258,6.31904985296341e-06
0.26,-0.03403508697475772,0.002248820532471428,0.0070710350265005655,9.327451686051845e-06,7.780495516975356e-05,0.0013221691314365927,0.007948626370218013,1.1935338054563407e-06,1.027346748187716e-05,-0.08526467969160156,0.0004967306623398504,0.06387215879795494,-1.8205508941836895e-05
0.28,-0.028421053446549,0.0023740306762442777,0.005460424377517219,1.0958407021735002e-05,8.414132820620999e-05,0.0014880530032209416,0.008382527488435378,1.3940676496062183e-06,9.721034588807352e-06,-0.08182892326374963,0.00015419840469899082,-0.01362178245721564,-3.591182421031026e-05
0.3,-0.02526315689866234,0.0024658137525231235,0.003656904497788173,1.2660506107594684e-05,8.553867894553328e-05,0.0016509660821311847,0.007820789343389385,1.580403681801089e-06,8.870278402320238e-06,-0.0999941164858726,-6.1175086321640926e-06,-0.04011773684097783,-4.865612353746542e-05
0.32,-0.018947368964365996,0.002517177135519894,0.001377207889773583,1.4353552787871843e-05,8.300400922279144e-05,0.001796403509575702,0.006594571667063097,1.7473206772703925e-06,7.783550684441664e-06,-0.13044256385382064,-0.00023407467098029988,-0.07881856476463611,-6.0072729985562656e-05
0.34,-0.014385964464550243,0.002516218356393439,-0.001591049203605134,1.5959411993306344e-05,7.723490083915127e-05,0.001911887461923509,0.004926595583012308,1.8901479422610202e-06,6.455497605033094e-06,-0.1657381567525696,-0.0003390206642871485,-0.08702891091866016,-7.320032983368222e-05
0.36,-0.007368420747772414,0.002448974390656616,-0.005249452604373755,1.742453292626925e-05,6.873383128782247e-05,0.0019912987298964404,0.0029405436599714966,2.00358835663046e-06,4.834336093436164e-06,-0.20041883198398955,-0.0005016114930314619,-0.10930900334225183,-8.947342005053208e-05
0.38,-0.01157894718429819,0.0023025681012528673,-0.009412247007531805,1.8715219328001774e-05,6.1028984673608356e-05,0.002033748271515573,0.0015448088931792753,2.081135928882831e-06,2.856469756274277e-06,-0.20701804622306438,-0.00029393736900323875,-0.03690311941251573,-0.00010857997480451741
0.4,-0.022982456799369867,0.0020754112473289656,-0.013121311301379134,1.9900070115554285e-05,5.8463504554910696e-05,0.0020645108958410098,0.0018461241686773897,2.1153003503652238e-06,5.013871923902703e-07,-0.15286319389900999,9.151945148916374e-06,0.057922186877657725,-0.00012599537973540268
0.42,-0.03333333256867009,0.0017887356017980407,-0.015200172043994894,2.1082458715029583e-05,6.0284821396842315e-05,0.002116429453842903,0.0034917235281639925,2.0994112081360066e-06,-2.114765857963444e-06,-0.049361952436904326,0.00016231179582154587,0.10199302644973524,-0.00013318660414607982
0.44,-0.03438596589829385,0.0014823357494249555,-0.015086751269850712,2.2308805221517695e-05,6.182361487361523e-05,0.0022031210726040982,0.005020656727893476,2.030839398044168e-06,-4.708854820880901e-06,0.05658549520103494,6.377614793801056e-06,0.05485135799794148,-0.00012306989694372931
0.46,-0.01157894718429819,0.001195835475590727,-0.013473666134121324,2.3489417962696783e-05,5.374038177532697e-05,0.002298751297004517,0.0038564602643600893,1.9136226408160957e-06,-6.922355740406868e-06,0.08434992414204516,-0.0007392001780230639,-0.15181704259714995,-9.615293596839628e-05
0.48,0.005263157873607989,0.0009403596678498503,-0.01226046631666614,2.4399216564254297e-05,3.6537257827943903e-05,0.0023401010512191533,4.728226467873437e-05,1.7581111118975573e-06,-8.521614801911888e-06,0.02881665759085584,-0.0009537064092393355,-0.22155062146937277,-6.4245370575342e-05
0.5,0.02473684281458894,0.0006949857582466555,-0.012605654821534806,2.492563438732171e-05,1.5493773962535085e-05,0.002292489601830316,-0.004987626965797026,1.5765857669962625e-06,-9.554687153914236e-06,-0.0693736236160978,-0.0011377003190440882,-0.27564360768565516,-4.1544235964456003e-05
0.52,-0.00859649130252423,0.0004254134733459502,-0.01434845372472958,2.509538754064987e-05,5.374821161635728e-06,0.0021657605967943193,-0.00645507725259559,1.377845945838951e-06,-1.0299602817290559e-05,-0.0701132545108007,2.926291933793776e-05,0.09508431615213953,-3.5381377531133545e-05
0.54,-0.02245614099480414,0.0001315994220538936,-0.014638249212181351,2.5226445837629383e-05,8.505648166640693e-06,0.002060652213121881,-0.0038419750310732226,1.1647891166193187e-06,-1.1002877435358895e-05,0.04783781496051408,0.0002660511179908287,0.15957918518360167,-3.4124727881055194e-05
0.56,-0.02526315689866234,-0.0001431039557670726,-0.012433502240610272,2.5441920308364478e-05,1.2713058497961615e-05,0.002012045445344116,-0.001182446378071604,9.384915088373144e-07,-1.1584786242784704e-05,0.16734508399939566,0.00016966447468583223,0.1103797972612781,-2.1362725158383675e-05
