Time,earthquake,ut,vt,ub,vb,uo,vo,phi,omega,at,ab,ao,alpha
0.0,-0.0032748536656766287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03212631446028773,0.0
0.02,-0.025263158619154662,2.859752928729342e-06,0.0005032723941650213,5.8569968312652034e-08,7.594963558237045e-06,1.793656683302966e-05,0.0022935531009597387,2.600047275707625e-11,6.523218394750726e-09,0.06442927000008683,0.0006214817000213466,0.1828260512693,1.334625109535855e-06
0.04,-0.023625731671616856,3.162858331709821e-05,0.00261637056600065,3.1666151459281635e-07,1.7404353832449497e-05,9.326135489998429e-05,0.004925864688275601,8.742041669665629e-10,1.0985951590322173e-07,0.13754517539440103,0.00038135565308131114,0.08854972391684479,1.0822347847483543e-05
0.06,-0.020584795682504823,0.00011371820928218896,0.0056659772970394946,7.28700800115983e-07,2.327473716079172e-05,0.00020448935871744792,0.0059783252262513836,6.382264873491977e-09,5.047378876496869e-07,0.15974387964848258,0.00022396458965118216,0.022723185776650775,2.9860912070417288e-05
0.08,-0.022222222171244674,0.0002588146451126466,0.00882490249027187,1.2417716443069827e-06,2.8191273391717043e-05,0.00032842313497005244,0.006408118230490944,2.3951458810554174e-08,1.3279932991876273e-06,0.15414228428920723,0.00027028396131976995,0.020605087617445277,5.2499296733128154e-05
0.1,-0.02807017624350518,0.00046554089934344067,0.011824531832227453,1.8712825218412467e-06,3.531215389084836e-05,0.00046305808739745296,0.007158228441263447,6.24454908529956e-08,2.5901650814836144e-06,0.14705194108494504,0.0004354926709990159,0.05162210493156341,7.309397204197874e-05
0.12,-0.03321637292749137,0.0007311622512151662,0.01472239624944617,2.6728002982724944e-06,4.523535851879743e-05,0.000617500463756958,0.008327149410164962,1.300342803736121e-07,4.2233541097902855e-06,0.1424318363522527,0.000554100373941796,0.06406717063331098,8.948507314607381e-05
0.14,-0.029941521326405523,0.0010529560862962831,0.01736580084746139,3.6784888851410422e-06,5.488536805923636e-05,0.000792565833229107,0.008992108722866028,2.3326394252244703e-07,6.138588283676291e-06,0.1153124825939796,0.0004212680311360406,0.0076599850698581065,0.0001011246089235209
0.16,-0.02573099488987975,0.001419756894318371,0.01911110363075323,4.852482510921633e-06,6.2153209254623e-05,0.0009709717556097285,0.008719720247145851,3.7670133180566236e-07,8.219892361476273e-06,0.05457373751953931,0.0003126504546352993,-0.03111119456378547,0.00010546350563079668
0.18,-0.01988304081761924,0.00180757396805089,0.01938667213195635,6.148759139487913e-06,6.703271718778817e-05,0.001136574844795118,0.007729815891253448,5.619513331114772e-07,1.0282753748565027e-05,-0.030429551520083593,0.00018018608494485555,-0.06453384825940764,9.868692831658832e-05
0.2,-0.01988304081761924,0.0021832801131130447,0.017902292355597267,7.5308570608266625e-06,7.14020907466878e-05,0.0012802156521428579,0.006720383992546653,7.862110064732978e-07,1.2074995658744193e-05,-0.11488701550151748,0.0002472663878011483,-0.038669783093055535,7.821236788261053e-05
0.22,-0.030643275732493154,0.0025145366179650254,0.015087807746953116,9.034915801159997e-06,8.022264242370317e-05,0.0014141766334652796,0.006992448470470732,1.0413402701654724e-06,1.332886665970075e-05,-0.15591912469353592,0.0006115145580226633,0.0567855370516058,4.561928898186437e-05
0.24,-0.0411695918238076,0.0027851600229970423,0.012013298985738422,1.0779620627166456e-05,9.50905531199095e-05,0.0015692920796072944,0.008686432639548084,1.3145619288275862e-06,1.3868728858877976e-05,-0.14454021678443046,0.0008653818744780994,0.10724706797646198,8.4113775198582e-06
0.26,-0.04538011596634362,0.0029985753139305338,0.00943119597599469,1.2851698010581848e-05,0.00011197331305403435,0.001762866872774345,0.010597480561501293,1.5913079593792949e-06,1.369650050518918e-05,-0.11362848306581158,0.0008246160845156725,0.08514876726228206,-2.429967499490153e-05
0.28,-0.037894737928732,0.0031655970513514314,0.007284842226588456,1.5217147242890808e-05,0.0001226912930379641,0.0019840293849636642,0.01117590073626956,1.8586513607732204e-06,1.2959309136944944e-05,-0.10904788518026595,0.00026570877773485213,-0.018157414917947326,-4.7917078365038493e-05
0.3,-0.03368420919821646,0.0032880728470076723,0.0048814175909304555,1.770431047465559e-05,0.00012511233098642233,0.0022012316240521477,0.010427073319156013,2.1070507904756896e-06,1.1824273726474843e-05,-0.1332540947891998,-1.0495298489121563e-05,-0.05348074308477642,-6.49084294509735e-05
0.32,-0.025263158619154662,0.003356683146902357,0.001843326170947914,2.0176091718951988e-05,0.00012076179219267212,0.0023951379726774636,0.008792413185749923,2.32954558768275e-06,1.0374763310633922e-05,-0.17384387254967115,-0.00039948733770478473,-0.105076739690252,-8.011497309165722e-05
0.34,-0.01918128595273366,0.0033555623253776925,-0.0021126799288112112,2.2499667434123204e-05,0.0001110630172251933,0.0025491120899306416,0.0065686846051665635,2.5199139154964663e-06,8.603935172282856e-06,-0.22089886794157731,-0.0005612383234051554,-0.11602685879180669,-9.758979388895537e-05
0.36,-0.009824560997029885,0.003266094689199922,-0.006988923035931851,2.459113371819067e-05,9.730174819346672e-05,0.0026549935097570725,0.003920837080576437,2.671104329692467e-06,6.442932554506179e-06,-0.2671477699378053,-0.0007950413394386402,-0.14573527236297484,-0.00011925369967798996
0.38,-0.01543859624573092,0.0030711077840384327,-0.012537821825903692,2.6405644140888434e-05,8.530176016275235e-05,0.0027115965736743105,0.0020599217947149,2.7744551738747447e-06,3.8069737188025966e-06,-0.27595743765760805,-0.00044938432071817136,-0.04920458725476966,-0.00014469988145120443
0.4,-0.030643275732493154,0.0027684802688134227,-0.017482109700211985,2.8057226335933657e-05,8.139483473201968e-05,0.0027526171293576177,0.002461599849748647,2.8199907213324916e-06,6.685149828575011e-07,-0.2037756678949877,1.3503901990397082e-05,0.0772254655553557,-0.00016790481618124235
0.42,-0.04444444342489345,0.002386511064169598,-0.020253376772060436,2.9705010268330387e-05,8.416081228322939e-05,0.0028218438981619455,0.004655796537997283,2.7988226558445625e-06,-2.8178998949739252e-06,-0.06580249945658168,0.0002482585651307212,0.13598443189216317,-0.00017749373965403738
0.44,-0.04584795453105846,0.001978245548775598,-0.02010227356894299,3.14198806350035e-05,8.652224522210969e-05,0.002937437439196667,0.006694383225165243,2.707447318862515e-06,-6.275055716860057e-06,0.07542202516002719,1.1252242463011264e-05,0.07313815324646296,-0.0001640190809406464
0.46,-0.01543859624573092,0.0015965058266826939,-0.017952602802625783,3.3065703041093755e-05,7.434416402550739e-05,0.0030649473771620942,0.005142446713091325,2.5512404751918913e-06,-9.225043042565318e-06,0.1123960812745518,-0.0010967095710023855,-0.20240434520468054,-0.00012814419554420427
0.48,0.007017543831477319,0.001256101055376973,-0.016336592220349187,3.431256392554496e-05,4.956376676352887e-05,0.003120094102292466,6.379485485472002e-05,2.343998173917022e-06,-1.1356314755567304e-05,0.038331643128080004,-0.00133730050041031,-0.29539328230384426,-8.561154118893566e-05
0.5,0.032982457086118584,0.0009291302059447601,-0.016798858086243148,3.502191955920283e-05,2.0733163917261623e-05,0.0030566284924642157,-0.0066493987207010405,2.102089938144933e-06,-1.273290335096314e-05,-0.0926120301320489,-0.0015318717086423017,-0.36752306364660403,-5.535816361731342e-05
0.52,-0.01146198840336564,0.0005698503289757393,-0.019125033544858564,3.524878730470229e-05,7.181624789356545e-06,0.0028876739871754238,-0.008605904859598338,1.8372425268471639e-06,-1.3725659638326168e-05,-0.09361802860642501,4.0001241350902383e-05,0.1267778371661742,-4.7163406987570946e-05
0.54,-0.029941521326405523,0.00017819564735670597,-0.019514259880902475,3.542390199767592e-05,1.1365097465709496e-05,0.0027475469420020666,-0.0051218697319285345,1.5533100520524826e-06,-1.4663397887510552e-05,0.06363186741327391,0.0003557839934891227,0.21277476826299857,-4.551385809686468e-05
0.56,-0.03368420919821646,-0.00018803568373899413,-0.016577684399108224,3.5711920820288486e-05,1.7001007281064026e-05,0.0026827523139026006,-0.0015755472468997052,1.2517159287687876e-06,-1.543983665347266e-05,0.22297795047456084,0.00022791230422121445,0.14716731031672345,-2.8523390401311564e-05
0.58,-0.047485379184606505,-0.00046560138340676516,-0.01070541781441815,3.611378337494739e-05,2.4004957318091992e-05,0.0026834369282709328,0.0017627005777327595,9.394698894086346e-07,-1.5653365435219883e-05,0.36469043654683225,0.00047256624757688326,0.18298928439126969,1.0875773433823423e-05
