Time,earthquake,ut,vt,ub,vb,uo,vo,phi,omega,at,ab,ao,alpha
0.0,-0.0014275799,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014004558819000002,0.0
0.02,-0.01101276,1.2477776206899186e-06,0.000219384239892961,2.5523840594126217e-08,3.308353870516547e-06,7.818847555340098e-06,0.0009998020259675937,1.1385833281277206e-11,2.8497793901928845e-09,0.028085551085329924,0.00027013550549334457,0.0796982340217786,5.820170004715518e-07
0.04,-0.01029897,1.3787594055676606e-05,0.001140543552815741,1.3775670667709995e-07,7.556829995600931e-06,4.065564553391973e-05,0.00214724576771953,3.8152007843398134e-10,4.7896751307993824e-08,0.05995733433265561,0.0001642167637383382,0.03860229339419936,4.7173479373488195e-06
0.06,-0.0089733599,4.95721523002067e-05,0.0024699159363515176,3.163599061397002e-07,1.007454035042659e-05,8.91420542431344e-05,0.002606104415634583,2.782718584505832e-09,2.2003018997192149e-07,0.06963592470334926,9.564884726729478e-05,0.009905227170244111,1.3017172349531945e-05
0.08,-0.0096871497,0.00011282245228167922,0.0038469400669417357,5.380924575965717e-07,1.2162944878877704e-05,0.00014316735878989285,0.0027934383343874735,1.0441723315859737e-08,5.789082718891235e-07,0.0671928876359867,0.00011434206343192282,0.008982827390949502,2.288621842647926e-05
0.1,-0.0122364,0.00020293793965327567,0.00515450483474482,8.089795691325749e-07,1.5148054359122775e-05,0.00020185863930812767,0.003120383834356232,2.7223611336541534e-08,1.1291152942864836e-06,0.06409949366822107,0.00018098610166480955,0.022505952134186248,3.186442465893976e-05
0.12,-0.014479739,0.0003187251318062616,0.006417642893219347,1.1511849871438122e-06,1.9213572230359746e-05,0.00026918422086550324,0.0036299882454259797,5.668918368730607e-08,1.8410598511719824e-06,0.062084461925569885,0.00022378251787906478,0.0279313353005388,3.9010586969742784e-05
0.14,-0.01305216,0.0004589975949294163,0.007569834061578365,1.5757375457498085e-06,2.304209054343691e-05,0.00034549885184925625,0.003919908076524784,1.0169012405441875e-07,2.6760064785052025e-06,0.0502617843856054,0.0001640847342063434,0.00334142241113913,4.4086096784670553e-05
0.16,-0.0112167,0.0006188872935097329,0.008330521498324216,2.0660255604206715e-06,2.5834540870353754e-05,0.00042327113678409454,0.003801198234001764,1.642198577410292e-07,3.5833853443905974e-06,0.023782847968197476,0.00011822688130877501,-0.013560580717841636,4.5979121909051296e-05
0.18,-0.0086674497,0.0007879361857516305,0.00845051229484313,2.602713305394693e-06,2.7662324874567657e-05,0.0004954635853692734,0.0033697196501749674,2.449785795478845e-07,4.482757063397788e-06,-0.013273066911846255,6.695842275161734e-05,-0.02813221994677936,4.3026313277105135e-05
0.2,-0.0086674497,0.0009517006178066124,0.007803220365025297,3.171232580867485e-06,2.92671475234268e-05,0.0005580817954419743,0.002929696642706584,3.42744873528225e-07,5.264160936029541e-06,-0.05009419204051803,9.016464748440312e-05,-0.016856399181496538,3.410121626180849e-05
0.22,-0.01335807,0.0010960844097764693,0.006575954990443769,3.7838835827567852e-06,3.241139982339863e-05,0.0006164801344710788,0.003048357530506376,4.539706144618615e-07,5.810892419585683e-06,-0.0679899385232775,0.00021337777468685704,0.024759591273857216,1.9893825923184276e-05
0.24,-0.01794672,0.0012140267886370849,0.0052352093519183775,4.479875556276552e-06,3.740746103666411e-05,0.0006841045010845286,0.0037869203301912967,5.730865454878963e-07,6.046399177089931e-06,-0.06304051679520373,0.0002796192971405709,0.046761754234304356,3.677582202907899e-06
0.26,-0.019782179,0.0013070192785148587,0.004108892220600233,5.281376174852983e-06,4.261685167440756e-05,0.0007684969156859714,0.004620124186990278,6.937439566432287e-07,5.971624179711804e-06,-0.04957606293331868,0.00024273900277746452,0.037129086862628634,-1.0574926489308949e-05
0.28,-0.01651914,0.001379772206358428,0.0031723963619811456,6.169890586353243e-06,4.566829803197115e-05,0.0008649166407259241,0.00487240276302867,8.103093220944006e-07,5.6507160179274316e-06,-0.04757826856726496,7.330553829573705e-05,-0.007919348728487888,-2.0862164990696525e-05
0.3,-0.014683679,0.0014330882283599103,0.0021237517740710313,7.092387831091274e-06,4.632949104184333e-05,0.0009596105953129441,0.00454578562012476,9.186268255959408e-07,5.156451222071741e-06,-0.0581429990021695,-3.222650505924074e-06,-0.023318571363516866,-2.8269855546960787e-05
0.32,-0.01101276,0.0014629022051880771,0.0007982651486900813,8.010547777832491e-06,4.512251731202809e-05,0.001044145796497497,0.003833051157854658,1.0156614191901805e-06,4.524979697888235e-06,-0.07584129396691092,-0.00011187229495207562,-0.04581572558522763,-3.491027397690239e-05
0.34,-0.0083615395,0.0014622957975774708,-0.0009274805971733762,8.886877279228185e-06,4.233163511891216e-05,0.0011112695354300785,0.0028634321299498898,1.098696442878889e-06,3.753111421777864e-06,-0.09635992247748443,-0.00016625182639098957,-0.05058493050121507,-4.254876418330496e-05
0.36,-0.0042827397,0.0014231519314871403,-0.003054381852718914,9.694139729006942e-06,3.810194328039154e-05,0.0011574244496147482,0.0017091556656255943,1.1646499904416107e-06,2.810692759543036e-06,-0.1165107552474213,-0.0002529675176651258,-0.0635385287621339,-5.2017351442592815e-05
0.38,-0.0067300197,0.0013379872029173816,-0.0054743539821508124,1.0413316618708316e-05,3.415345390370175e-05,0.001182096749179686,0.0008978802001921708,1.2097364099444206e-06,1.660749809358518e-06,-0.12034351937402736,-0.0001524224969663701,-0.02145069245249247,-6.313159039527641e-05
0.4,-0.01335807,0.001205880988677588,-0.007630496765547306,1.1077767495371658e-05,3.281569275468823e-05,0.0011999763163711265,0.0010729952821268384,1.2295988668200483e-06,2.9142384394252793e-07,-0.08886128147816741,4.644253152386035e-06,0.033666996992151574,-7.325862967755986e-05
0.42,-0.019374299,0.0010391739925821176,-0.008838922010166561,1.1740947169709995e-05,3.3767751882747764e-05,0.0012301532700218162,0.0020295693933057315,1.2203579330573443e-06,-1.229703361696767e-06,-0.02869110999067084,8.511012324668998e-05,0.05927927552883372,-7.743792849586838e-05
0.44,-0.01998612,0.0008610039991012261,-0.008772909503830062,1.2427013987922921e-05,3.456533029157006e-05,0.0012805410489015346,0.0029181540573352004,1.1804852474585027e-06,-2.7379453604980993e-06,0.032898012770836704,3.0804251943683525e-06,0.03187834715566387,-7.155274552208852e-05
0.46,-0.0067300197,0.0006944027053325785,-0.007834979454902866,1.3089077359001266e-05,3.0314720738527977e-05,0.001336124376464792,0.0022413803499271696,1.1123312324534514e-06,-4.024877092288788e-06,0.04904899612756734,-0.0003933071890448031,-0.08824814695164922,-5.590394079993101e-05
0.48,0.0030590999,0.0005458439183758536,-0.007129342018084662,1.3606115640676983e-05,2.0934755703143864e-05,0.0013601544665643951,2.728301573755096e-05,1.0219121606287887e-06,-4.9547196721203375e-06,0.016776807959625637,-0.0005313210079015002,-0.12877565463801163,-3.735539239149184e-05
0.5,0.01437777,0.0004031668020223858,-0.007329333401122347,1.3909409719776468e-05,8.97891902012436e-06,0.0013324777824355318,-0.002899178450162631,9.163671885374239e-07,-5.555425748517231e-06,-0.04028813473250258,-0.0006559590229942569,-0.16021343787321066,-2.4156514847507784e-05
0.52,-0.0049965299,0.00024643900773724936,-0.008341550331613387,1.4007906071202547e-05,3.119581330356149e-06,0.0012588152919449141,-0.0037521100798611614,8.008131694083332e-07,-5.9885166280556154e-06,-0.04071150847441581,1.7211168114017114e-05,0.05526464405394215,-2.0568764023956836e-05
0.54,-0.01305216,7.563852805680643e-05,-0.008509185742845744,1.4083966840188648e-05,4.9360168543893745e-06,0.0011977171030049896,-0.002233299634285639,6.769366139058708e-07,-6.397260547613094e-06,0.027849197641601472,0.0001544775193316368,0.09275083210384912,-1.9830664048233046e-05
0.56,-0.014683679,-8.403316617159444e-05,-0.007226890761613797,1.420895686210133e-05,7.372411995329808e-06,0.0011694577733378333,-0.0006874937794527475,5.453655725681441e-07,-6.735299475487178e-06,0.09731064456306894,9.79981475190024e-05,0.06415501503569014,-1.2403675382828354e-05
0.58,-0.020699909,-0.00020501528438469346,-0.004664888068886533,1.4382974538948145e-05,1.0375573366409325e-05,0.001169742633687298,0.0007677292977074586,4.091631788252378e-07,-6.827608202893751e-06,0.1590810516223317,0.00020141393746374997,0.07977254561594965,4.7880449303297566e-06
0.6,-0.026512199,-0.00026248835129571383,-0.0008879043973487146,1.4637144874881657e-05,1.5363587829936333e-05,0.0012015793234224602,0.0024384276008429535,2.751806611162517e-07,-6.483041243484007e-06,0.2173170888427532,0.00029857421088110014,0.08653916824935809,3.1047909965092944e-05
0.62,-0.033140249,-0.00023332492143787254,0.0039690053629432235,1.5012501688451813e-05,2.2595881041583524e-05,0.0012683937131453245,0.0042747371829416105,1.5385607068822053e-07,-5.53848440139958e-06,0.2667302469765541,0.0004250423048964558,0.09614908060144092,6.436403099673785e-05
0.64,-0.031202819,-9.860503577885982e-05,0.00955911458203172,1.5541942236868084e-05,3.00406285933947e-05,0.0013686289518243298,0.005553248770869762,5.8411458972078906e-08,-3.881585987748334e-06,0.2837626383734168,0.00033399864000094315,0.037256375549784185,0.00010158446201563487
0.66,-0.01753884,0.00014719773896669367,0.01483921406570302,1.6184496500240508e-05,3.310645456170427e-05,0.0014779319306018255,0.00497775872344674,3.5271061193615674e-09,-1.490379725575044e-06,0.2298367160629315,2.4519063993311274e-06,-0.0831449780521427,0.00013633138372731948
0.68,-0.02008809,0.0004839984161287542,0.01855717400914217,1.686399538148334e-05,3.563418096272273e-05,0.0015650530752861962,0.003920637656736174,2.7454129022998037e-09,1.4868875408200452e-06,0.14465257373762813,0.00023663036932333736,-0.0271206200203234,0.00015861822108334403
0.7,-0.016621109,0.0008786031016621079,0.02061714835458627,1.762348074572593e-05,4.02772653319717e-05,0.0016371633383544665,0.003253723504522238,6.481320454215429e-08,4.73498731728749e-06,0.058987127361474316,0.00022648700402447264,-0.038208014744981915,0.00016314040230931172
0.72,-0.016723079,0.0012967952762425036,0.020913330307196828,1.8480390817634513e-05,4.5677706026992854e-05,0.001696227873457891,0.002724870140386939,1.915301548389534e-07,7.8917616969394e-06,-0.02759114127040621,0.0003044638182210513,-0.016511008561793564,0.0001496494552517994
0.74,-0.0068319896,0.0017035034546897306,0.01942862658252684,1.94368605729649e-05,4.9108876222328e-05,0.0017426780294320981,0.0017135889744704898,3.775788301692822e-07,1.061482660892461e-05,-0.12585897821912306,4.802522940702825e-05,-0.07876809033971986,0.00012016362771220292
0.76,0.0025492499,0.002059300193276669,0.01576434096416752,2.0415139031401087e-05,4.8068669193611936e-05,0.0017588111663910003,-0.00020341434432946104,6.112009723629508e-07,1.2599803629976891e-05,-0.2415755763965387,-0.00014788128524212407,-0.10988160399871151,7.589805063472891e-05
0.78,0.015295499,0.0023182628438109983,0.0097257835135055,2.1327923560141522e-05,4.2302174287361963e-05,0.0017295273538988755,-0.002865512105782375,8.74710194187628e-07,1.3556438200359305e-05,-0.36306835523989595,-0.00041976054564718535,-0.15225419092321033,1.7507528487196165e-05
0.8,0.02406492,0.0024324958743508567,0.0013383147976417274,2.2081956697901717e-05,3.267940888764367e-05,0.0016422330115481562,-0.005843028459166847,1.1448012464122447e-06,1.321636055657747e-05,-0.4706551608692146,-0.0005463495839716781,-0.14601380351666723,-5.3335962799811506e-05
0.82,0.02569644,0.002360152523985184,-0.008766581747789685,2.2629895903467047e-05,2.220681129352778e-05,0.001500518820091858,-0.00813942743752899,1.393288223620336e-06,1.1369562873842363e-05,-0.5289647601852897,-0.0005195171693721662,-0.08911104315193015,-0.00013202678018108351
