time (s),ut,vt,ub,vb,uo,vo,phi,omega,at,ab,ao,alpha
0.20500000000000002,-1.0388749500465033e-05,0.0008580835721936498,-2.916833342161641e-06,-1.010720667184638e-05,-1.0958044759110464e-05,0.00021312442699913378,-9.319091242438622e-08,1.3690820724899704e-05,-0.04863195524365674,0.0002562330961215771,-0.003001022269953107,-0.00024500048414914655
0.21,-6.752978381735686e-06,0.0005880082696438478,-2.9644072625933773e-06,-8.975939462825e-06,-9.943395679632715e-06,0.00019011178637588937,-2.9765157164740033e-08,1.1230336159649893e-05,-0.05848349615209091,0.00019072111028682406,-0.0061361164831813045,-0.000774567615590604
0.215,-4.568487988820969e-06,0.00028191984719156906,-3.0071897213793666e-06,-8.201830967258002e-06,-9.081209151711212e-06,0.00015257074557877543,1.431404780010979e-08,5.96074188006369e-06,-0.06315236622599328,0.00011746744616670557,-0.0087660076241174,-0.0012939444241580975
0.22,-3.953580762008655e-06,-3.615644709692886e-05,-3.0471084549057556e-06,-7.836486718567599e-06,-8.436760936537824e-06,0.00010362370631957114,2.6878054812981817e-08,-1.035796904010401e-06,-0.06339332783776537,3.063374761002221e-05,-0.010662451995711484,-0.0014176806276995088
0.225,-4.915122700523784e-06,-0.00034530809103361506,-3.086271156064029e-06,-7.90010977623637e-06,-8.05723050724205e-06,4.733736616538341e-05,5.050452753875268e-09,-7.376177663594316e-06,-0.05958835967919031,-5.179657895375664e-05,-0.011684346855106881,-0.001049329871366204
0.23,-7.35753802124791e-06,-0.0006249522916269663,-3.1268033226301996e-06,-8.379041927529842e-06,-7.967874729920718e-06,-1.1631369123261588e-05,-4.253996594914012e-08,-1.1155185651983958e-05,-0.051524641856020785,-0.00014287101142504083,-0.011729011218183458,-0.00046199498990540924
0.23500000000000001,-1.1078511955696515e-05,-0.000852938110198133,-3.1706815462615305e-06,-9.231741695823667e-06,-8.169646326300486e-06,-6.826320267904326e-05,-1.0206238583080264e-07,-1.2316279882262784e-05,-0.03886439173038046,-0.00010070769627886055,-0.010832158491096073,-6.23746178417795e-05
0.24,-1.5764526364527347e-05,-0.0010076864726252888,-3.219566697343961e-06,-1.0363304517770055e-05,-8.638141577230563e-06,-0.00011748155500195795,-1.6395758239188425e-07,-1.243084620142306e-05,-0.022483506961184334,-0.00032351216105449567,-0.008749748436136358,-4.312945534313672e-05
0.245,-2.1006990594642513e-05,-0.0010737556859871863,-3.27464766349044e-06,-1.1687103696263668e-05,-9.324643624583594e-06,-0.00015484193445579927,-2.2738749947965364e-07,-1.3106264259000927e-05,-0.003841090421388826,-0.00027266994913618405,-0.006070632743357603,-0.00023242350664647374
0.25,-2.6346387613959672e-05,-0.0010467719255087158,-3.336542318569784e-06,-1.307399327350807e-05,-1.0161991832000998e-05,-0.00017749257995000554,-2.9627773526123724e-07,-1.4483456084573816e-05,0.014414019517162185,-0.0002089330640166897,-0.0029968309296151724,-0.0002639230405064724
0.255,-3.133182214343428e-05,-0.0009342152970347388,-3.4052652569937814e-06,-1.4398901857163578e-05,-1.1072549202914818e-05,-0.00018396763574361294,-3.7092533350212273e-07,-1.5086913770369838e-05,0.030134133311200333,-0.00024514328784235934,0.00035155774416445224,8.735853718755404e-05
0.26,-3.557126595467706e-05,-0.000751134003047162,-3.480233340205561e-06,-1.5550751908911428e-05,-1.197335701568967e-05,-0.00017351755795881369,-4.428362552301964e-07,-1.317133053426201e-05,0.042538459462173654,-0.00019545492931805425,0.0037457528805030084,0.0006957256645874869
0.265,-3.875421055747629e-05,-0.0005143589156240954,-3.5602913544324415e-06,-1.641785681139317e-05,-1.2779942488772167e-05,-0.00014644493545973745,-4.976626557203785e-07,-8.340968621664605e-06,0.051658209170767064,-0.00013855565310514863,0.006945494250552307,0.0011854939436157508
0.27,-4.0652147979322775e-05,-0.00023970955650840905,-3.643794763985128e-06,-1.6917556980707992e-05,-1.3414011643704407e-05,-0.00010509462465534296,-5.23822359656541e-07,-2.056755150578185e-06,0.057665718963042074,-5.9564273510019044e-05,0.009430398108075989,0.001247084145856444
0.275,-4.111619601675329e-05,5.618610192974354e-05,-3.728782539859249e-06,-1.700865238660455e-05,-1.3815354208004521e-05,-5.4330503312593897e-05,-5.196873798194789e-07,3.42983246056237e-06,0.0599987172590858,2.3248700848054804e-05,0.010721038803270919,0.0008980651454709165
0.28,-4.0090591093493004e-05,0.0003521624209365445,-3.813207607315226e-06,-1.669655663954634e-05,-1.395211419451479e-05,-2.8637539277342283e-07,-4.932283256454244e-07,6.784463557052546e-06,0.05749825309019459,0.0001004414025546245,0.010777805700671148,0.0004591974470240477
0.28500000000000003,-3.7639569655009724e-05,0.0006216509964333036,-3.895144842212421e-06,-1.602259716132969e-05,-1.382213858958501e-05,5.1560157480463004e-05,-4.5467654595971136e-07,8.467632391379003e-06,0.04934585548174796,0.0001667424802275145,0.0098806569636433,0.00027108703773635195
0.29,-3.3965644114262474e-05,0.0008368187769397036,-3.9729450611796536e-06,-1.5055754570754562e-05,-1.3447615895903808e-05,9.684566532135943e-05,-4.086584757694159e-07,1.004572884461517e-05,0.035954296583400096,0.00021749934325482014,0.00819112730566304,0.0003998646085219427
0.295,-2.9400046430079968e-05,0.0009753416051955742,-4.045370953242062e-06,-1.3890435349625869e-05,-1.2870847506621082e-05,0.0001318935239964576,-3.525414565584312e-07,1.2561869905070465e-05,0.01905379651251239,0.0002456244350346523,0.005822889882935264,0.0005857739609424935
0.3,-2.4360419114825904e-05,0.0010253957797340867,-4.111703392255203e-06,-1.2637074979508392e-05,-1.2150302270183901e-05,0.00015401482212549272,-2.8242535032480314e-07,1.5408251546944355e-05,0.0009408454253648984,0.00025209153822471243,0.0030499941870104426,0.0004856085928086149
0.305,-1.929550891862734e-05,0.000986039777803597,-4.1717734913096084e-06,-1.140140000333215e-05,-1.1353347003487838e-05,0.00016256119177246578,-2.0104975102447117e-07,1.6732872443672406e-05,-0.016450350297521225,0.00023880383358375435,0.0003974690701004849,-1.2698893401164035e-05
0.31,-1.463769453651276e-05,0.0008641466365239998,-4.225888217798619e-06,-1.0266499771978223e-05,-1.0544192895057574e-05,0.0001593670811282256,-1.2033111631211506e-07,1.4996379043226018e-05,-0.03192385393032411,0.0002133622217588425,-0.0016655422709600045,-0.0006786020457663104
0.315,-1.0772583596684598e-05,0.0006712072840698826,-4.274709164620089e-06,-9.292671747051415e-06,-9.774617956543333e-06,0.00014715872466201783,-5.6070513461586277e-08,1.033398837087477e-05,-0.04475436813477928,0.0001756716159287922,-0.003242244088412048,-0.001121291322382347
0.32,-8.018747265281107e-06,0.00042234115344538,-4.319172719911544e-06,-8.532143812606333e-06,-9.085246763268485e-06,0.0001273670437762505,-1.882159382007614e-08,4.554025504198e-06,-0.05414138389922342,0.0001261858577261988,-0.004698554248694397,-0.0011135909657253697
0.325,-6.609223119218919e-06,0.00013745497635841332,-4.360470717208977e-06,-8.03523592017468e-06,-8.513258104818654e-06,0.0001001912965934248,-8.760846543468783e-09,-2.240360034351657e-07,-0.05894109137050016,6.986064253956777e-05,-0.00617678098984561,-0.0007668228727017031
0.33,-6.6612097632545425e-06,-0.00015752087636041162,-4.400036052099688e-06,-7.845177480209842e-06,-8.095523755430558e-06,6.572838206243753e-05,-1.789312352899718e-08,-3.1381169161874573e-06,-0.058032836078462734,4.229249965822673e-06,-0.007570456231732551,-0.0004313934756359657
0.335,-8.151533467768126e-06,-0.00043283148689197417,-4.439479299523695e-06,-7.988715511583136e-06,-7.866464268818941e-06,2.4995487329314032e-05,-3.841077856368765e-08,-5.02008810317924e-06,-0.051130756188873465,-6.341788726999805e-05,-0.008633449424993396,-0.00037837332397478666
0.34,-1.0909924056860542e-05,-0.0006605750605965626,-4.480479600553344e-06,-8.465000731913998e-06,-7.852016033715715e-06,-1.958683589122589e-05,-6.887979486493265e-08,-7.3415251434414085e-06,-0.03929344216992769,-0.00012635376634970388,-0.009065054084683583,-0.0005730804915824628
0.34500000000000003,-1.4644834429996371e-05,-0.0008210569358345842,-4.524628459349077e-06,-9.239520351068094e-06,-8.06240299637257e-06,-6.420639254717302e-05,-1.1354635581273824e-07,-1.0661300667439503e-05,-0.024621622024817408,-0.0001802287336188562,-0.00862544749496663,-0.0007171153735034356
0.35000000000000003,-1.899398648177123e-05,-0.0009057307031648027,-4.573259593521822e-06,-1.0244564482834164e-05,-8.486395430114869e-06,-0.00010422682652658109,-1.7543717553517496e-07,-1.394488384785471e-05,-0.00928929367739377,-0.00021280848761364747,-0.007235271780481513,-0.0005267989252469955
0.355,-2.3576812648268843e-05,-0.0009152174492515622,-4.627302132295279e-06,-1.1387243430172722e-05,-9.089339933068265e-06,-0.0001350741122957884,-2.498229335285045e-07,-1.5352494734155154e-05,0.005315300999670214,-0.00023156650435897578,-0.004997179405232849,4.664371567073694e-06
0.36,-2.8029201975239406e-05,-0.00085453784523275,-4.68718538388111e-06,-1.2561814831190665e-05,-9.815840959218847e-06,-0.00015317305823269955,-3.2399994342565406e-07,-1.3814888472152988e-05,0.018746270916338438,-0.0002496063226647271,-0.0021771329678139505,0.0005865582504586981
0.365,-3.201533552704474e-05,-0.0007297750062320829,-4.7527993945352416e-06,-1.3661104774056642e-05,-1.0596569959347508e-05,-0.00015660236094244343,-3.841166553769625e-07,-9.981678400132328e-06,0.030894584189138007,-0.0002241912041482326,0.0008265191926326914,0.0008768629949137286
0.37,-3.523282876343317e-05,-0.0005486379698889571,-4.823508724379471e-06,-1.458786881197677e-05,-1.1357367161889552e-05,-0.00014535825857513098,-4.23122131431558e-07,-5.719435571819492e-06,0.04118326291607638,-0.00010017603496632641,0.0035932284674559927,0.0007688564665711533
0.375,-3.742846311491013e-05,-0.0003236872524841535,-4.898238154565633e-06,-1.5262200218368808e-05,-1.2028665376300843e-05,-0.0001212365135355645,-4.432833205332871e-07,-2.6103609639194064e-06,0.04823108959584265,-2.433497671263469e-05,0.005885102585972136,0.00047152261755200806
0.38,-3.842917746437163e-05,-7.452435441303381e-05,-4.975605642221034e-06,-1.5634842942043694e-05,-1.2553575804090396e-05,-8.74148696845358e-05,-4.5136489845976754e-07,-7.598551521063487e-07,0.050639150580062874,-4.045643362837151e-05,0.007499350484622806,0.00031533344511709
0.385,-3.8174735743123195e-05,0.00017404896415125877,-5.054049538829086e-06,-1.568961869453533e-05,-1.2893209693216418e-05,-4.782184127137156e-05,-4.5093317276863877e-07,1.052105448015444e-06,0.04794713190128787,1.934343867747366e-05,0.008245970588751131,0.0004557182577801244
0.39,-3.673097918103494e-05,0.0003974332540754439,-5.131979595946275e-06,-1.5433008816333723e-05,-1.3028483014032772e-05,-6.24750507726579e-06,-4.388017274588867e-07,4.045887675089104e-06,0.04076712632748292,7.985281908844339e-05,0.008287617442660569,0.0007403906693311708
0.395,-3.427412994295598e-05,0.0005768295677203758,-5.2079127251320084e-06,-1.489688201489655e-05,-1.2957008743128312e-05,3.453737197560197e-05,-4.085423596690888e-07,8.154791766258909e-06,0.030648141478329907,0.0001341246615153172,0.00791454791468387,0.0008487168479216906
0.4,-3.105379701426488e-05,0.0007017629441929475,-5.280541647184383e-06,-1.4117579762379578e-05,-1.2686676616747685e-05,7.3165996901244e-05,-3.578733561865548e-07,1.1887074657667132e-05,0.01921804089868392,0.00017691697679245234,0.00739372966168447,0.0005799573388435095
0.405,-2.735380803483412e-05,0.0007685579830436128,-5.348756579778252e-06,-1.3139584017507099e-05,-1.2231047030217664e-05,0.00010841645847502243,-2.9331223976911576e-07,1.3492712357179237e-05,0.007494414217902694,0.00021244307914997714,0.006547519439532003,3.9111260151911825e-05
0.41000000000000003,-2.3466067333471883e-05,0.0007767149434906683,-5.4117268172308796e-06,-1.203253741351351e-05,-1.1613707173370163e-05,0.000137139712416327,-2.2756070167077665e-07,1.2386528047421877e-05,-0.004225525621451231,0.00022869955109616538,0.004813659851624018,-0.0004497420461344985
0.41500000000000004,-1.9684037233131546e-05,0.0007264783485018719,-5.469036559738583e-06,-1.0895166795022572e-05,-1.0878806392026233e-05,0.00015458368131753672,-1.722927889590461e-07,9.586736564251975e-06,-0.015819202933636093,0.000223111826608957,0.002121927431600143,-0.000604895981600447
0.42,-1.6295552651788393e-05,0.0006198536522510044,-5.52080983012171e-06,-9.835016583139089e-06,-1.0092289280365598e-05,0.00015747827043614156,-1.3141271536012134e-07,6.904789910930743e-06,-0.026608210676251607,0.00019808741530640887,-0.0009402296432557154,-0.00042766641680068353
0.425,-1.3567583062112039e-05,0.00046401538229978224,-5.567680074057823e-06,-8.947804154213905e-06,-9.328717643581336e-06,0.00014561280141150342,-1.0114607281136794e-07,5.405196826864831e-06,-0.0352548293997109,0.0001576107067184696,-0.003734955407356593,-0.00018760065194178529
0.43,-1.1713377716233021e-05,0.00027323305078470007,-5.610691300068075e-06,-8.299491103435084e-06,-8.656265411054152e-06,0.00012165122385307256,-7.61414215570326e-08,4.6133545393385854e-06,-0.0403959734756221,0.00010481760486881638,-0.005760283227448397,-0.00018158783361207952
0.435,-1.086045682499431e-05,6.70333499030418e-05,-5.651121219573295e-06,-7.91665461791194e-06,-8.124509634366782e-06,9.022365193205999e-05,-5.63151714615022e-08,3.078420864474029e-06,-0.04139345062264223,4.972198043874201e-05,-0.006728982760698122,-0.0004698685956953997
0.44,-1.1034607530149941e-05,-0.0001343363967161539,-5.6902843969181084e-06,-7.78853555052161e-06,-7.75771582239512e-06,5.65312885922138e-05,-4.8349326652769325e-08,-1.8809227433291558e-07,-0.0385899213616564,6.39632491973005e-07,-0.006698616490047381,-0.0008174996047594927
0.445,-1.2167378733606096e-05,-0.0003140816480759649,-5.729377804050554e-06,-7.88339059752807e-06,-7.55658163841507e-06,2.4381076262080465e-05,-6.02240403269514e-08,-4.641891652552246e-06,-0.03290563372639503,-3.991746013992013e-05,-0.00611926636010867,-0.0009006725632950182
0.45,-1.4118876755286969e-05,-0.00046010081391549887,-5.769443280790537e-06,-8.173823524428329e-06,-7.509679072400877e-06,-5.247016311166443e-06,-9.377684715222804e-08,-8.515818738132613e-06,-0.02522526452544264,-7.609782439713185e-05,-0.0056805308182815316,-0.0005887989549709033
0.455,-1.6697974868265316e-05,-0.000563978229389881,-5.8114282510960265e-06,-8.65109868319686e-06,-7.607902351705767e-06,-3.409790719907283e-05,-1.4158921738930537e-07,-1.0168689727957772e-05,-0.016123687576421967,-0.00011334541888046714,-0.005740684082646826,-6.441823213868686e-05
0.46,-1.96781122113105e-05,-0.0006196641658841151,-5.856257342473971e-06,-9.309816173787013e-06,-7.851761086992266e-06,-6.356219681473245e-05,-1.9130855803914276e-07,-9.385012338235437e-06,-0.006029679333874281,-0.0001484687524844899,-0.005868571547606995,0.0003305751425943882
0.465,-2.2808264988383503e-05,-0.0006236855101325547,-5.904775821413625e-06,-1.011898705282936e-05,-8.241462330746811e-06,-9.182914592883147e-05,-2.3354123578766832e-07,-7.459681585334991e-06,0.004405908204838932,-0.0001712595543290047,-0.005262288672806004,0.00037821670955262045
0.47000000000000003,-2.5829951294121086e-05,-0.0005768273043133611,-5.957573064406731e-06,-1.1006643935682475e-05,-8.759561281186063e-06,-0.00011393273663720186,-2.668787415307001e-07,-6.0577361208534105e-06,0.014125041149395069,-0.00017898832387131485,-0.0034568830623057773,0.00015676897442904077
0.47500000000000003,-2.8502639687607205e-05,-0.0004857423312458259,-6.014810645955507e-06,-1.1877419894631587e-05,-9.36206128305271e-06,-0.00012489212583494206,-2.9617543661302534e-07,-5.84178585921285e-06,0.02187770370597481,-0.00017095592216393406,-0.0008795487437795041,-3.8233902050226545e-05
0.48,-3.0634383500026255e-05,-0.0003629016755717523,-6.076179583993151e-06,-1.2647036308119559e-05,-9.987351935870223e-06,-0.00012318428822929612,-3.258540673290522e-07,-5.963774688826718e-06,0.026720477706453295,-0.00014709800039514764,0.0015561153682312878,4.522319850103554e-05
0.485,-3.21043900333337e-05,-0.00022363420766194136,-6.141017164779993e-06,-1.3258648383640822e-05,-1.0576217688465264e-05,-0.0001108732664241742,-3.538617164573068e-07,-4.948697717075125e-06,0.02850353692569021,-0.00010465950399608852,0.00332828826180406,0.00038629749989649645
0.49,-3.286683093342401e-05,-8.188746147924246e-05,-6.208448548000504e-06,-1.3681441828016037e-05,-1.1083461969945437e-05,-9.100636122399278e-05,-3.722386009495256e-07,-2.122951249114246e-06,0.027872439184323264,-6.36094816654884e-05,0.004542749702760605,0.0007141024407165946
