,earthquake,ut,vt,ub,vb,uo,vo,phi,omega,at,ab,ao,alpha
0.0,-0.0004486975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.47916239260464566,-0.7313531255544592,0.48096780231534353,0.0
0.01,-0.0004515424,7.085209812780872e-08,1.2405027682598891e-05,-2.75558378217077e-07,-2.8040410886790706e-05,2.4844340488291316e-09,-1.3300026635357357e-07,1.7485480203577268e-10,2.6025401892332685e-08,-0.001225800065949606,5.94319786222236e-05,0.0016692776126163433,2.369531414755737e-06
0.02,-0.0004542831,1.8073167797316907e-07,9.635864541834356e-06,-5.535006468737143e-07,-2.7748563685144395e-05,1.2439009681891874e-08,-4.4938398715621577e-07,3.7200952209876755e-10,3.509178500550592e-09,-0.0011026009653047342,-4.7651828915029615e-05,2.2032733699550722e-05,4.0079622951099065e-06
0.03,-0.0004565326,1.9572590997417453e-07,-8.107420403031013e-06,-8.307442840378795e-07,-2.7677656547380623e-05,1.3424835032668e-08,2.128179164022817e-07,5.214042765036814e-10,2.8947828335687145e-08,-0.002145567067504267,4.392812410089486e-06,-8.014976622502945e-05,4.2083619316937194e-06
0.04,-0.0004567085,-2.869082827295343e-09,-3.229670099269829e-05,-1.1074584938134128e-06,-2.766922908943211e-05,1.3783832306776158e-08,1.1567051638439202e-08,5.78828289445135e-10,2.076647631285201e-10,-0.002492720366427864,-5.137043573855138e-08,-9.009157925510269e-07,-1.2032493331433033e-05
0.05,-0.0004541641,-4.439666022889146e-07,-5.484657782428978e-05,-1.3842743378374107e-06,-2.770479766208185e-05,1.3129197656693316e-08,-1.4389200056896815e-07,4.817791049653214e-10,-2.836540207111065e-08,-0.0018771005729386336,-6.189307648271636e-06,-8.340658141675616e-06,2.696238594798706e-07
0.06,-0.0004647196,-1.0650162697400732e-06,-6.706064042972874e-05,-1.6616562275018436e-06,-2.777493451374108e-05,1.1548475118437228e-08,-1.8349760254121748e-07,2.937104945458581e-10,-2.1484782089850542e-08,-0.0005061475047840047,-8.18942033525838e-06,-7.5959605301823e-06,1.1502303540415553e-05
0.07,-0.0005025776,-1.730840236466021e-06,-6.346550977619191e-05,-1.939765102527861e-06,-2.7843261101123013e-05,1.0029005598542278e-08,-1.2251151914327439e-07,1.041717099934489e-10,-1.2922967407383975e-08,0.0011898779957935646,-5.9714224242002345e-06,6.388183713124107e-07,2.810698895748019e-06
0.08,-0.0005533363,-2.2814237245451076e-06,-4.46552553282676e-05,-2.21842378822741e-06,-2.7881671150708834e-05,9.249572856002792e-09,-2.8540583252886944e-08,-3.520599353361078e-11,-4.484101213900305e-09,0.002448339827287316,-1.9937590814839146e-06,2.0000120149243905e-05,2.7817630543714106e-06
0.09,-0.0004654674,-2.6021243476498665e-06,-1.9936664644005794e-05,-2.4974966281923344e-06,-2.793487137349575e-05,7.581765339321603e-09,-1.61991762471489e-07,-4.976295061067205e-11,1.2226738289117574e-08,0.0022517999472327632,-2.4018196270597647e-06,4.3232551716038126e-05,-3.7112654658633e-06
