Time,earthquake,ut,vt,ub,vb,uo,vo,phi,omega,at,ab,ao,alpha
0.0,-0.0014275799,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014004558819000002,0.0
0.02,-0.01101276,2.6958022404975617e-06,0.0004581633201979429,5.338752037947947e-08,6.535244928360736e-06,6.3652337525726935e-06,0.0007594992369977686,2.0485969194401834e-11,4.885503943929974e-09,0.055308908727207236,0.0004729972617626074,0.05218902661916486,9.229044193219031e-07
0.04,-0.01029897,2.6580364656456767e-05,0.0020511029591276406,2.491801845262294e-07,1.192599492332505e-05,2.767579269104861e-05,0.0012135237722361576,5.350082492502893e-10,6.059830975266118e-08,0.09277080753965605,0.00013454993419693972,0.003556197528151131,5.0479394546739085e-06
0.06,-0.0089733599,8.6137235901563e-05,0.0038775764559939004,5.049096950358605e-07,1.3307453827364906e-05,5.124920952543529e-05,0.0010946168698181377,3.0670102505653567e-09,2.06773572824817e-07,0.08514297969300161,3.047426155491917e-05,-0.011672793396574,9.251808031561163e-06
0.08,-0.0096871497,0.00017953868649415812,0.005408196021838016,7.836593335265991e-07,1.484021852377666e-05,7.15249128565898e-05,0.0009603635993041843,9.208253310740985e-09,4.128501056495651e-07,0.06867217450471208,0.00011323312928479545,-0.0033010147032338302,1.091687906114738e-05
0.1,-0.0122364,0.00030076906158037713,0.006693705909433034,1.1133057038518662e-06,1.8536610580705923e-05,9.117914405689002e-05,0.001044806818712249,1.9650830209003574e-08,6.304657860973602e-07,0.062004860561599456,0.0002373222463259439,0.008962184111394527,1.0663718339318065e-05
0.12,-0.014479739,0.00044692027775858936,0.007914361878892662,1.5345802872546205e-06,2.3722268940315656e-05,0.00011396843491510949,0.001236809887331669,3.434743664464211e-08,8.369129761582838e-07,0.059832166966448046,0.00027712394770418314,0.009828552221236717,9.985161247107592e-06
0.14,-0.01305216,0.0006162620218498457,0.008946134143571932,2.0515886175995986e-06,2.7496685525799618e-05,0.00013890755290593844,0.0011943142317752018,5.303667347485598e-08,1.029264201433622e-06,0.038300727824608,0.00013003655023688387,-0.009556663165257034,9.128992401019419e-06
0.16,-0.0112167,0.0008002921024407531,0.009318290634497847,2.622443067712221e-06,2.9393399825206947e-05,0.0001603160359250212,0.0009280519834925312,7.532673202397544e-08,1.1920879022218629e-06,-0.0030112392007264933,7.002666599063845e-05,-0.015298196009804008,6.823430474401282e-06
0.18,-0.0086674497,0.000982824856045924,0.008767363407023698,3.219540026907234e-06,3.011584679520267e-05,0.00017544584940237812,0.0005738570554141273,1.0027785422475056e-07,1.2886316600233545e-06,-0.05306968185771857,1.0435168911582249e-05,-0.018809176465600565,2.508435357900145e-06
0.2,-0.0086674497,0.0011445756704702732,0.007278974702929514,3.8314232764055285e-06,3.1337067111376225e-05,0.00018439258896885352,0.00036610994074130207,1.2617999277410453e-07,1.2822056103963066e-06,-0.09202591913764921,9.060938061916657e-05,-0.004884121467839928,-3.2741330953787355e-06
0.22,-0.01335807,0.0012708824994932988,0.005351527826781431,4.496151361990777e-06,3.586665616193993e-05,0.00019328239952039953,0.0006120438812627157,1.5078491412917648e-07,1.1603235744777466e-06,-0.09291627364755599,0.00031387550647463125,0.022703512099530237,-8.608502645897841e-06
