,earthquake,ut,vt,ub,vb,uo,vo,phi,omega,at,ab,ao,alpha
0.0,0.0026556930997605594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.02605234930865109,0.0
0.02,0.0007431806781938805,-3.328071308914238e-07,-4.5501777973083426e-05,-5.472148075302121e-09,-4.593664074637384e-07,-3.6225255985357974e-06,-0.0002872035431999143,-9.907574275297122e-12,-2.133855882943067e-09,-0.003620101156645182,-9.955959365075305e-06,-0.0035054828667342567,-3.665597044496715e-07
0.04,-0.0009765894084652778,-1.9389662266864343e-06,-0.00010971722626568099,-1.5185126368736177e-08,-4.4126858684620326e-07,-8.931445176179863e-06,-0.0001903802741901095,-1.9661905683404436e-10,-2.0494081483102648e-08,-0.002012572196019014,1.1409783543143764e-05,0.01249325215269663,-1.5285192999770844e-06
0.06,-0.0019224862692396268,-4.2392439245759524e-06,-0.00010422910460372116,-2.1011951213253502e-08,-1.0487130838584873e-07,-9.845919656209999e-06,0.00011687174549550178,-9.78624686168043e-10,-6.00628578567781e-08,0.002847496487121858,2.2641467290697838e-05,0.017921549945282444,-2.2167258598093927e-06
0.08,-0.0035273873856821528,-5.340031205188941e-06,1.625970639221201e-05,-1.7112365179354285e-08,5.712867918048312e-07,-3.240608154623854e-06,0.0005752268830943028,-2.5818154914222705e-09,-9.633147910801528e-08,0.009497821987605369,4.559527803049777e-05,0.027441212806038236,-1.0060877052513667e-06
0.1,-0.005002933855748938,-2.619726346125361e-06,0.0002804282565948156,5.043493145761508e-09,1.7278605497997344e-06,1.4172289592552657e-05,0.0011853372837110716,-4.493374261111751e-09,-8.154457108603008e-08,0.016858781671687216,7.072108853466239e-05,0.03323369112381891,2.9884953556245424e-06
0.12,-0.004663978876238608,6.731853459714005e-06,0.0006684132456391278,5.398233567885179e-08,3.180596985203168e-06,4.370406956044082e-05,0.0017287260210899916,-5.11211763205369e-09,4.2497602803837106e-08,0.020938943198318478,7.505056621259602e-05,0.021538083892238172,9.815947166599169e-06
0.14,-0.0030234377218136908,2.4205009133425464e-05,0.0010675173942502718,1.3189043319453285e-07,4.573266391179259e-06,8.112974420990232e-05,0.0019455455324090287,-1.7601054297173633e-09,3.197195862786826e-07,0.017519351015258092,6.408246572168e-05,0.0010105109337180352,1.788080402439691e-05
0.16,-0.001666705153806599,4.8437816684145384e-05,0.0013195560946619564,2.3558127693078692e-07,5.761986235115468e-06,0.00011929739671871248,0.001827157081545861,8.678387658714193e-09,7.446990842251859e-07,0.006703799374881119,5.3751988297667114e-05,-0.012215566656255273,2.399394558348966e-05
0.18,0.001584651833344375,7.51329724320037e-05,0.001292133249335811,3.587993340904909e-07,6.4123474966911305e-06,0.0001515262058190078,0.0013082021379121143,2.853675227365224e-08,1.244057723599932e-06,-0.010580240205301367,9.509341754188744e-06,-0.038477062691544425,2.4812046665126535e-05
0.2,0.007738120250229503,9.733715708064705e-05,0.0008448082767345132,4.828399730506677e-07,5.674741782149285e-06,0.00016679637529553869,6.934520916643659e-05,5.8049075637227935e-08,1.6829827149453082e-06,-0.03551342650213788,-8.542280723108225e-05,-0.08335661752445744,1.7504487177702965e-05
0.22,0.010228468495752218,0.00010532439691562496,-0.0001310367301497103,5.755384476993814e-07,3.3969372536792005e-06,0.00015134932921101162,-0.001620547059756138,9.421007436610797e-08,1.8741006384429931e-06,-0.060897902987136085,-0.0001450486622436107,-0.08533364030772185,-2.017248825435914e-07
0.24,0.005549284044556751,8.955548389773788e-05,-0.001472579014483073,6.16165835197798e-07,7.418797541315705e-07,0.00010621721678275797,-0.002687659537708224,1.299675513798927e-07,1.6114523996860712e-06,-0.06872782083237938,-0.00012251014279167057,-0.023916351208032826,-2.7187381030467353e-05
0.26,-0.000988811283672304,4.7237424854886625e-05,-0.002691616302128473,6.093052927103088e-07,-1.2846393602676592e-06,5.218639270782093e-05,-0.0025050726020741255,1.547938870645566e-07,7.754466593138469e-07,-0.048500689807912716,-7.935260567046038e-05,0.039264462701983,-5.571323816489018e-05
