Time,earthquake,ut,vt,ub,vb,uo,vo,phi,omega,at,ab,ao,alpha
0.0,-0.002046783541047893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02007894653767983,0.0
0.02,-0.015789474136971664,1.7823832747498348e-06,0.0003138364748931992,3.707220207483388e-12,4.782720921105287e-10,1.1215835065457642e-05,0.0014341104699418918,1.6720735399765494e-11,4.16463290765579e-09,0.04021224253818684,3.8798549765323154e-08,0.11431622951732628,8.473628114194662e-07
0.04,-0.014766082294760535,1.9737587900262483e-05,0.0016336862978978892,1.9858158316227587e-11,1.0854502635923721e-09,5.831528944850983e-05,0.003079824006194031,5.539185428580922e-10,6.935779625406586e-08,0.08592492665081125,2.3454796257982302e-08,0.05535523280608809,6.81230901754454e-06
0.06,-0.012865497301565516,7.100401797460608e-05,0.003538717884096785,4.548459383075132e-11,1.4444663627436572e-09,0.00012785699310195023,0.0037376550319505896,4.022298585351466e-09,3.1745734284355485e-07,0.09977819360401655,1.3603529844252726e-08,0.01419926905777264,1.874164440885887e-05
0.08,-0.01388888885702792,0.00016162237001899596,0.0055113154483832725,7.726682535344301e-11,1.7428039407291802e-09,0.00020533977569876127,0.004006304350387295,1.506009930939509e-08,8.33690229507792e-07,0.09622780025405984,1.630182218381737e-08,0.0128843645365727,3.29030307299433e-05
0.1,-0.017543860152190737,0.00029071477897388417,0.0073832361555855874,1.1606517927050247e-10,2.1684291463538498e-09,0.0002895134777173925,0.004475393453075739,3.921151494545446e-08,1.6243859642549647e-06,0.09173581898239405,2.5734840009006277e-08,0.0322855853804923,4.577645338893776e-05
0.12,-0.020760233079682108,0.0004565480020017092,0.009190401296361412,1.6499754916684385e-10,2.744294670445186e-09,0.00038607419438215705,0.00520651217985408,8.158337868349155e-08,2.6469925451430213e-06,0.08879360816656481,3.1568403557891145e-08,0.040067180461743124,5.60220192756229e-05
0.14,-0.018713450829003452,0.0006573996370488729,0.010837594001077326,2.2554001485303122e-10,3.2813325417157314e-09,0.0004955333525381987,0.005622458503158867,1.4626896085705156e-07,3.845889617118193e-06,0.07180514021470713,2.2943333538583133e-08,0.004794607589546435,6.329531366102646e-05
0.16,-0.016081871806174843,0.0008862732814994119,0.011922628337981815,2.95272286115543e-10,3.6702827297785425e-09,0.0006070855567518533,0.005452185179589601,2.3612050474602784e-07,5.148430480386541e-06,0.033793093465043486,1.6390267587595986e-08,-0.019442978618532933,6.599213138841556e-05
0.18,-0.012426900511012026,0.0011281584171189526,0.01208816891693453,3.714478666985871e-10,3.92326933111693e-09,0.0007106349716553188,0.004833430950597435,3.5213539811787253e-07,6.438983654815257e-06,-0.019373206207455883,9.235674919283454e-09,-0.04034063529812241,6.172435551034101e-05
0.2,-0.012426900511012026,0.001362326595180983,0.011152878067929728,4.52029098379062e-10,4.1452651244686496e-09,0.0008004560822789758,0.004202392280138018,4.925479985556333e-07,7.559552151840374e-06,-0.07220453855593578,1.2342934146980511e-08,-0.024162683431272446,4.8881640993252964e-05
0.22,-0.01915204733280822,0.0015685575269646138,0.009385265881758361,5.387046097866705e-10,4.578117976294936e-09,0.000884227586900561,0.0043728778164872795,6.522541698179929e-07,8.342758144555044e-06,-0.09789661320990939,2.9182591038123817e-08,0.035523547641732385,2.8469312985176447e-05
0.24,-0.025730994889879743,0.0017367128829020113,0.00745452399300606,6.367609675928782e-10,5.255317586761348e-09,0.0009812340075066506,0.005432133286833867,8.232519083152504e-07,8.679089321523989e-06,-0.09081251191180964,3.7546770748075886e-08,0.0670730596737559,5.197422364793989e-06
0.26,-0.028362572478964766,0.0018689349230654427,0.005831288228535239,7.489780332631531e-10,5.947736528334655e-09,0.0011022827430755531,0.006627140343306605,9.964218199880501e-07,8.57041390009466e-06,-0.07149106528986976,3.194280909224467e-08,0.05323875427749378,-1.52384648056157e-05
0.28,-0.0236842112054575,0.0019719671799249567,0.004480809575668621,8.726521620309185e-10,6.344865785968073e-09,0.0012405840455101875,0.00698848587099698,1.1637039316956296e-06,8.108711502022788e-06,-0.06858810630971748,9.352821406238832e-09,-0.011386395659793741,-2.9996043838363185e-05
0.3,-0.021052630748885286,0.0020469836701855577,0.0029700763995590784,1.0007236403622682e-09,6.429566840613945e-09,0.0013763981087269762,0.006519570003136711,1.31912576729536e-06,7.398146574429529e-06,-0.08370896306903798,-3.3561481371791047e-10,-0.033473245739181354,-4.064145152654012e-05
0.32,-0.015789474136971664,0.002088165146417231,0.0010631875581909294,1.1281990766793276e-09,6.270625554171632e-09,0.0014976307147202136,0.005496748796250826,1.4583260233724795e-06,6.4902024288632325e-06,-0.10903213639309084,-1.4759956423748832e-08,-0.0657385528827619,-5.020294181265093e-05
0.34,-0.011988303720458537,0.002085614253141703,-0.0014163639322961987,1.2501791172359862e-09,5.903276829148198e-09,0.0015938817187812948,0.0041056818597684,1.5773944183645126e-06,5.380028931153616e-06,-0.13837917130779595,-2.1892119506095042e-08,-0.07257796172751149,-6.120560993111348e-05
