Time,earthquake,ut,vt,ub,vb,uo,vo,phi,omega,at,ab,ao,alpha
0.0,-0.002046783541047893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02007894653767983,0.0
0.02,-0.015789474136971664,1.2483309698592042e-05,0.0017092505175419668,2.012614265396298e-07,1.8343907914873864e-05,4.591530949697627e-07,2.6803323920077082e-05,3.729910310374011e-12,5.178405752279558e-10,0.15228246421465882,0.0008007629783727405,0.0002474756252408214,4.670547024107029e-08
0.04,-0.014766082294760535,7.633496150428731e-05,0.0045944739151896966,5.724770264179287e-07,1.8507941694344625e-05,5.97117526293489e-07,-8.026264075098483e-07,2.3288755489936463e-11,1.4121369422924323e-09,0.1318465385414081,1.9266452077740248e-05,-0.00010555466526978446,4.082068369613769e-08
0.06,-0.012865497301565516,0.00019222628726709866,0.006868606504565021,9.406178748660088e-07,1.8423400507893844e-05,5.477248127953284e-07,-2.987902594241259e-06,5.896888083435787e-11,2.116825696956958e-09,0.09432092633916297,2.5018255921396837e-05,-3.8863330613259084e-05,2.9224941356620587e-08
0.08,-0.01388888885702792,0.0003474720963288429,0.008609044018393906,1.3471939374656584e-06,2.2431042496287128e-05,5.69272799707032e-07,2.7330791656939197e-06,1.0682321742529949e-10,2.6542182867017666e-09,0.0794184430541804,0.00022642688681748235,1.548000430106125e-05,2.452141736465998e-08
0.1,-0.017543860152190737,0.0005359334556989167,0.01025864506661771,1.871689315698626e-06,3.0214060664101403e-05,7.005472020289659e-07,8.057705544153243e-06,1.6491553198642435e-10,3.1617976081399494e-09,0.0851056314799692,0.0004059555796731701,9.311434165169136e-05,2.6202242299895552e-08
0.12,-0.020760233079682108,0.0007579852997473118,0.011933560122379542,2.5557431189253478e-06,3.830427683632415e-05,8.543414998556999e-07,7.564428020676237e-06,2.333501016248043e-10,3.6776134344879026e-09,0.08133787419123864,0.0004225151521053683,3.7579118559429026e-05,2.5043246996113433e-08
0.14,-0.018713450829003452,0.0010091219940006066,0.012977221630046361,3.3459665218540377e-06,4.061376477224681e-05,8.617134405799811e-07,-2.4319663662049887e-06,3.1077493817681135e-10,4.001851580454135e-09,0.021511544956622088,0.000115011996207115,-9.7475641682096e-06,6.706355025292137e-09
0.16,-0.016081871806174843,0.0012685088341490714,0.012740943707044934,4.175391132845623e-06,4.228339220356531e-05,7.933519918482949e-07,-3.8407192383924524e-06,3.9077710767845166e-10,3.930124613654728e-09,-0.04513992014436509,7.373251500644717e-05,5.6123774010319316e-05,-1.3895101645027344e-08
0.18,-0.012426900511012026,0.0015093610477750305,0.011098692926997724,5.022807815514445e-06,4.2307983100492134e-05,6.872948610673569e-07,-5.9453576422865616e-06,4.6507993450454454e-10,3.424147401310462e-09,-0.11839943889653402,-1.7320191565500798e-05,-2.67570299137751e-05,-3.6528432604556425e-08
0.2,-0.012426900511012026,0.0017053915398985262,0.00840774746269485,5.906120000406412e-06,4.597233267393098e-05,6.660052208762024e-07,7.558246367170251e-07,5.255289012063072e-10,2.591044937095935e-09,-0.1485751108849288,0.0001653799302894221,9.802991792907945e-06,-4.598234435457347e-08
0.22,-0.01915204733280822,0.0018464818247691337,0.005855502939160048,6.937912007642646e-06,5.7347823387985545e-05,8.669026350078208e-07,1.3548734051506653e-05,5.689208619965082e-10,1.7961676167174826e-09,-0.10413381412960813,0.0005644203399892134,6.92591922972774e-05,-3.2458190631990194e-08
0.24,-0.025730994889879743,0.0019459928786704805,0.004260529189408373,8.19534995864627e-06,6.837480764426317e-05,1.1375872442351143e-06,1.3425413719828254e-05,5.993520610329987e-10,1.29795642328518e-09,-0.05468917383728885,0.0005352014035849839,5.203016311827041e-05,-1.7150499517738435e-08
0.26,-0.028362572478964766,0.002021297776588935,0.0033144654967225233,9.61885852360166e-06,7.378356139359963e-05,1.2965452255882712e-06,5.767094879127092e-06,6.222306891324464e-10,1.0035010487344195e-09,-0.04023043585075701,0.0002472490982836084,-1.871419600763674e-05,-1.2541786244745987e-08
0.28,-0.0236842112054575,0.0020760701024916646,0.0019765241462535344,1.1043233572333266e-05,6.830930514856549e-05,1.2058559497945541e-06,-8.578081491202129e-06,6.387784510076553e-10,5.93327541755596e-10,-0.09413194906812813,-0.00028636651257818446,-0.00010129534077220337,-2.896361838279453e-08
0.3,-0.021052630748885286,0.0020947230660664316,-0.00020319907932453044,1.2376041536874975e-05,6.489774913422445e-05,1.0826411974710224e-06,-5.304791567062307e-06,6.442016310990488e-10,-7.935505688539178e-11,-0.1222935240838925,-0.00020282857709114088,5.64142188083927e-05,-3.773321258725669e-08
0.32,-0.015789474136971664,0.002063079281401224,-0.003115469290659336,1.3597775170625252e-05,5.7024019038309396e-05,9.032993009176956e-07,-1.0496562632986554e-05,6.341221517968404e-10,-9.76439159225319e-10,-0.16789556516918017,-0.0004173001177303348,-5.3143802427456366e-05,-5.17588845488871e-08
0.34,-0.011988303720458537,0.0019655662398105128,-0.0067039506747294,1.4668949858513046e-05,4.993383276843004e-05,7.279517592025114e-07,-8.245803162870055e-06,6.037279324268414e-10,-2.0839727930642273e-09,-0.1888350348647945,-0.00039589262560277283,6.478691461206387e-05,-5.827138576275804e-08
0.36,-0.006140350623143678,0.0017916591114830486,-0.010784115477338253,1.556186629791454e-05,3.9099880386369065e-05,5.044173154941606e-07,-1.2440204457724456e-05,5.497705670957059e-10,-3.3419763132278572e-09,-0.21742461221481463,-0.000552296181501738,-8.79429773228968e-05,-6.707025847077844e-08
0.38,-0.009649122653581825,0.0015370782271895548,-0.014413688161934621,1.6336024075348337e-05,3.838399116315817e-05,5.078004798925756e-07,4.979224486207575e-06,4.708660833840372e-10,-4.467484958705053e-09,-0.14190565256544146,-4.675282014582338e-05,5.0072662605635254e-05,-4.4003079073605227e-08
0.4,-0.01915204733280822,0.0012296778376313046,-0.015846442989056048,1.716065447028638e-05,4.4192191006399336e-05,7.778802588480229e-07,1.6712792573448863e-05,3.7553419273998764e-10,-4.916939657502978e-09,0.000269259524113101,0.00028157036043388595,0.0001330395730112996,-1.9714718464507175e-10
0.42,-0.02777777714055841,0.0009218165604247773,-0.01449859880372677,1.8093387472915977e-05,4.915675539328752e-05,1.094243138100771e-06,1.547696417605681e-05,2.7994966418548213e-10,-4.505098228494048e-09,0.13341684635210319,0.0002562585294625108,2.88667314050986e-05,4.1020359401930644e-08
0.44,-0.028654971581911538,0.00066218086986797,-0.011308422120946281,1.9038485101754508e-05,4.5310890974699873e-05,1.1921119347963866e-06,7.580326217120599e-07,1.992412608963736e-10,-3.517683860471477e-09,0.1822492891290316,-0.0002280421390153109,0.00014811691040457486,5.641962139032964e-08
0.46,-0.009649122653581825,0.00046278640230895744,-0.009166288619829394,1.968193575449432e-05,1.8888307042837586e-05,6.570599229024365e-07,-3.7378398624693055e-05,1.373216113107172e-10,-2.840934926105164e-09,0.027230813640777726,-0.0012644042443859665,-0.00023674955249803828,9.028545176211584e-09
0.48,0.004385964894673324,0.00027748784670192177,-0.0097212075003196,1.9862401515479902e-05,-6.817605313787332e-07,3.0318426586153375e-08,-2.9033120301519826e-05,7.997689090913352e-11,-3.0039502320211783e-09,-0.08142840842989803,-0.000995706622456476,0.00016272083346584732,-2.4726053801456976e-08
0.5,0.020614035678824114,5.8448061880418114e-05,-0.012597712930289481,1.9625205743202185e-05,-2.3390859823070796e-05,-6.07720082531543e-07,-3.314223038692446e-05,1.2389105163444568e-11,-3.883256010712897e-09,-0.20512993583401296,-0.0011730396791405223,-6.37014916373968e-05,-6.293787055384627e-08
0.52,-0.007163742752103524,-0.00021473801372930642,-0.013629767533345766,1.941484575511124e-05,3.4512319348211723e-06,-5.9125862930882186e-08,5.092322719423399e-05,-7.207124979211552e-11,-4.223038534249053e-09,0.11019677802103814,0.0013537936720097905,0.0004816447636272988,3.324097346288173e-08
0.54,-0.018713450829003452,-0.000454552652652208,-0.009864284935011009,1.9579342102937128e-05,1.276084561619614e-05,5.496719851387559e-07,2.2469232678773948e-05,-1.4643999883007642e-10,-3.0638429484342804e-09,0.26102017339771716,0.0004752567154095652,-8.748775099057422e-05,8.041385811483753e-08
0.56,-0.021052630748885286,-0.0005961589613089218,-0.004158205386018614,1.98374980916825e-05,1.3146061237897273e-05,7.379401499017194e-07,4.588676319056751e-06,-1.9049241769481949e-10,-1.29913097955968e-09,0.30492507630070975,6.720669534120843e-05,-7.67916902899568e-05,9.426703070474765e-08
0.58,-0.029678361990379064,-0.0006124558143425702,0.002818874173513935,2.0192743918305974e-05,2.301179038203541e-05,1.0019657160141887e-06,1.6782512310984294e-05,-1.9584966808634227e-10,8.535061049098415e-10,0.3902038837350431,0.0005661525595544031,0.00014118334487421905,1.2044387254195842e-07
0.6,-0.038011695562669666,-0.00047371393009293654,0.01124832193813431,2.077466831150961e-05,3.577351410736749e-05,1.3433659814102973e-06,1.7498521777306333e-05,-1.533524723408218e-10,3.455843624447242e-09,0.44825134800103367,0.0007427929580938464,-8.909442630136016e-05,1.3838115972761842e-07
0.62,-0.047514619811772976,-0.00015593940411539505,0.020666549244982117,2.166500938858959e-05,5.41434694546607e-05,1.7335277151620364e-06,2.0608202327610673e-05,-5.5591090166591223e-11,6.362730971908985e-09,0.48890043146329,0.0010419789774233912,8.263481643908804e-05,1.5089827661592234e-07
0.64,-0.044736841954342785,0.0003487031060653213,0.02942427256501318,2.2815996780777917e-05,6.117221673918529e-05,1.8174258574937195e-06,-1.9325142553834246e-06,9.993756996884184e-11,9.073964238779287e-09,0.3800772026935845,0.0004137154555587941,-5.138813377995183e-05,1.1763088418164638e-07
0.66,-0.025146199551473392,0.0009942092220889618,0.03412812545348521,2.3916734530616428e-05,4.8758743882018006e-05,1.311608457361151e-06,-3.4179609645576656e-05,2.991993532800825e-10,1.0542539073968993e-08,0.08515128807917643,-0.0005381516182231538,-0.00025478601347741353,2.691399255381772e-08
0.68,-0.028801170416513127,0.0016882462473765362,0.03504856707375454,2.5069888315917305e-05,6.767510797004938e-05,1.2574610501816498e-06,9.584606298671884e-06,5.135339171440213e-10,1.0821675202860233e-08,0.010846600592208634,0.001008772849898032,0.00026291867091639276,3.1506930455458063e-09
0.7,-0.023830408606315485,0.00238107339052061,0.033701669736347896,2.6509795578133293e-05,7.594097177737701e-05,1.2296859362204453e-06,-5.708261100488129e-06,7.274765554053746e-10,1.0407450609996999e-08,-0.14629481195274258,0.000416144198027657,-0.00019741021816933185,-4.51866325919259e-08
0.72,-0.023976607440917074,0.0030189204476810767,0.02976092255762807,2.8177998851470066e-05,9.100265783494038e-05,1.2457325658393053e-06,3.2303811008661395e-06,9.24405060211153e-10,9.185932361125152e-09,-0.24455978824118252,0.0007365882926083089,3.485601011715689e-05,-7.576180233431068e-08
0.74,-0.009795321344809056,0.0035505102101734453,0.022648963346304247,2.991473982071484e-05,8.155983274582158e-05,9.129151490559529e-07,-2.4614503400029955e-05,1.088545686963868e-09,6.995807069209836e-09,-0.4653165425136426,-0.0005655053767205098,-0.00021231051581994953,-1.4349763441954058e-07
0.76,0.0036549707216653763,0.0038975406051296275,0.01144134592738162,3.14295375384584e-05,6.923934240866532e-05,4.186527738624724e-07,-2.510814160584566e-05,1.1957712246092894e-09,3.537267395854826e-09,-0.6492028235822253,-0.0007385762634444237,-2.094754162712542e-05,-2.003858156495071e-07
0.78,0.021929823756494826,0.003983283948746874,-0.0035014264849296,3.259163438140159e-05,4.6187315208267734e-05,-2.3021237195655057e-07,-3.576175375013513e-05,1.2223797591236433e-09,-1.0729416000586365e-09,-0.8379172914169457,-0.0012322385314635365,-0.00018918067460649973,-2.5863069442197753e-07
0.8,0.03450292496597512,0.0037392156544907226,-0.02116852451784132,3.3317314414141295e-05,2.5682538737129556e-05,-8.101788071249793e-07,-2.6906677244482624e-05,1.1471554875379767e-09,-6.530608624804709e-09,-0.9182811993509751,-0.0011387608361620172,-7.583269642115129e-05,-2.836755948992624e-07
0.82,0.036842106319600616,0.0031361000005023973,-0.03887824113357837,3.369665561703726e-05,1.1547047470761828e-05,-1.0801765681352686e-06,-8.885855863086626e-06,9.60943410437357e-10,-1.2008128520797548e-08,-0.8416145524955978,-0.0008652835981340576,5.7481751826545316e-05,-2.6024710420079027e-07
0.84,0.049122804124903274,0.0021918230838353777,-0.05544816109361879,3.3628386921322385e-05,-1.9698752899289917e-05,-1.5414049616462204e-06,-2.9156177890678062e-05,6.693034238253252e-10,-1.7124934891927475e-08,-0.8086173776772412,-0.0017502034582392856,-0.00015333692844898134,-2.497025130272605e-07
0.86,0.06769005755304873,0.0009219486184326913,-0.07147061758481377,3.277679743560416e-05,-6.815253786099982e-05,-2.322607656157118e-06,-4.332502359040327e-05,2.7716866542900485e-10,-2.206706267975468e-08,-0.7862423438638968,-0.002828577217778405,-0.00026241269168225667,-2.424505788788567e-07
0.88,0.07192982519023843,-0.0006518387074734172,-0.08519571003532363,3.09761545774565e-05,-0.00011469219824801304,-2.8156862721700446e-06,-1.7761023965788757e-05,-2.0877902664945915e-10,-2.6305835927477907e-08,-0.5765019283241949,-0.002877625925731875,8.058084063342075e-05,-1.7778612870967712e-07
0.9,0.06125731169806599,-0.0024458628697150105,-0.0928945561912593,2.833017069014717e-05,-0.00015141326721663598,-2.758611857092973e-06,1.059976220976198e-05,-7.627912890827551e-10,-2.868825390563211e-08,-0.18707827866429766,-0.002187146754774938,0.000162253606843632,-5.775006497337788e-08
0.92,0.05248538162197062,-0.004315687672629432,-0.09281876976795535,2.4754832779591526e-05,-0.0002100449214787925,-2.5888310586035244e-06,7.687987062123078e-06,-1.3401823601047982e-09,-2.8657088767472653e-08,0.19385914635216484,-0.0035136702784521745,-5.084536648199134e-05,6.053408994422319e-08
0.94,0.03961988274328712,-0.006105900573602868,-0.08484400279012734,1.993394399869826e-05,-0.00027362076539361576,-2.3191673663584188e-06,1.604095486659379e-05,-1.8927821340209075e-09,-2.618176914000298e-08,0.5998129468821278,-0.003458523281121062,0.00012256902577895135,1.8609930143220418e-07
