time (s),ut,vt,ub,vb,uo,vo,phi,omega,at,ab,ao,alpha
62.58,0.022502841518239985,-0.0006006120939988121,0.022501248112663453,2.9109064844642133e-05,1.568656014427822e-06,-0.00011559232367875731,1.9930342177323658e-08,-1.0071881978853289e-05,-0.001114323268907591,-0.00015322804414581725,0.0027996703013677404,2.1521737633587172e-05
62.59,0.022497180490941016,-0.0004886265905207629,0.022501533517458816,2.8181646554953623e-05,6.907325637999471e-07,-4.99375024545669e-05,-6.85448385356611e-08,-6.7955765803012184e-06,0.024522552141759385,-2.861665144945902e-05,0.008894675962275361,0.0005075643009158654
62.6,0.02249393620306968,-0.0001246257762518536,0.022501815040058975,2.8222611439912538e-05,5.487739214125517e-07,1.3330551245052415e-05,-1.1177901024095916e-07,-1.997418008892849e-06,0.0456062955349216,3.2425203134067715e-05,0.00405191527335555,0.00044239931090511286
62.61,0.022495064481506056,0.00035025710648039447,0.022502099854346355,2.884237273507489e-05,8.497155925857069e-07,4.488090378287325e-05,-1.0721510078937894e-07,3.312491666485633e-06,0.04547900198321095,9.392080336680098e-05,0.0028785630724386946,0.000672061781022408
62.620000000000005,0.022500573847173157,0.000718237205474458,0.022502393864833683,3.0048103316102375e-05,1.4249151978905155e-06,6.958403404563216e-05,-3.839657416769945e-08,1.030354226256327e-05,0.025649686949060557,0.00014688341114393877,0.002479976100913661,0.0005709481489649029
62.63,0.022508567589075837,0.0008307392479492842,0.022502702014690415,3.159895250764745e-05,2.204683120123862e-06,8.307241103748877e-05,8.055084856021707e-08,1.208942766691799e-05,-0.004062503679502921,0.00015729075767768885,0.00045278243796384454,-0.000237332888239657
62.64,0.022516170065252708,0.0006432282674401351,0.022503026241250515,3.327062032262024e-05,3.098707399674181e-06,9.794794254580616e-05,1.8096746331789747e-07,7.509514291503278e-06,-0.03177936167107348,0.00017059581934655843,0.0017565170438976763,-0.0005322747675520698
62.65,0.02252071325891256,0.00024179940292456782,0.02250336625743494,3.4575764555165285e-05,4.06051714313751e-06,8.384516170334275e-05,2.318394780765562e-07,2.868292231753967e-06,-0.04581566153933142,7.986338205322185e-05,-0.004520102421293748,-0.0004301315065566944
62.660000000000004,0.022520814654466672,-0.0002175152648865997,0.022503713462655367,3.461557234637367e-05,4.585249412265909e-06,1.375192199617418e-05,2.3563499551298207e-07,-2.5763889668834067e-06,-0.043538879988005263,-6.890796693588552e-05,-0.00889598816539705,-0.0006885499969349305
62.67,0.022516664291628664,-0.000588058126015739,0.022504053895262503,3.327643217010276e-05,4.284221985868751e-06,-7.216171532483995e-05,1.7454455516603673e-07,-9.383441608988631e-06,-0.028932179619689607,-0.00018818069400221293,-0.007831098104787687,-0.0005310909736769721
62.68,0.022509680516375287,-0.0007722993931962063,0.022504375828166074,3.09913948971425e-05,3.1978209845056173e-06,-0.00014129159382119153,6.500803950910707e-08,-1.1427383790291523e-05,-0.007116468079491761,-0.0002584427282310703,-0.0055427551634087135,0.00010323903978153677
62.690000000000005,0.022502007376399378,-0.0007217394233043702,0.022504672707841407,2.840548834438096e-05,1.591996039826335e-06,-0.00017130865175261862,-3.9537580709164344e-08,-9.304634423771016e-06,0.01709231469868816,-0.0002460097849407705,-0.0004341192973580932,0.00022282495262118435
62.7,0.022496025206924935,-0.00043757797689019214,0.02250494701903644,2.6746917446804404e-05,8.832172444022774e-08,-0.00011018569488549465,-1.2187108522962246e-07,-7.012889698599237e-06,0.03922849260697703,-7.393779277192758e-05,0.011066892186912647,0.0003262263667996668
62.71,0.02249389340872627,3.4054661567016016e-05,0.022505213606712635,2.6841585084428225e-05,-4.3478449792542403e-07,5.791526642592013e-06,-1.6686578367927544e-07,-1.0323205351468443e-06,0.052820362644648455,8.836086400873522e-05,0.011282710472382163,0.0008722058081422233
