time (s),ut,vt,ub,vb,uo,vo,phi,omega,at,ab,ao,alpha
5.7,-0.0007417080529976509,-0.009027641702884125,-0.000830737161149481,8.038206529251485e-05,7.778697494179886e-05,-0.0024152188495458592,1.1062732507720265e-06,-0.00012521825920595465,0.09483662998217868,-0.005655924931061301,-0.050591705562441296,0.0038791487853537324
5.705,-0.0007852229093763077,-0.008293764659006131,-0.0008303996841510773,5.565569326384074e-05,6.519793754978217e-05,-0.002595488037960711,5.279941020498571e-07,-0.00010658098505303607,0.1961369486235088,-0.004367097087075834,-0.02082149367481132,0.0033231806096598662
5.71,-0.0008238747139037548,-0.007098650332825566,-0.000830171659338175,3.6317635785580126e-05,5.2098608180574934e-05,-0.002616794236544033,3.170836169529285e-08,-9.285517601350907e-05,0.2779699471314619,-0.0034299273925307017,0.012026510128739228,0.002252205424738709
5.715,-0.0008556285322536175,-0.005554969872851106,-0.0008300293297075859,2.131012458465705e-05,3.934532141485783e-05,-0.0024506286052124486,-4.054600512244175e-07,-8.185802690825281e-05,0.3354317721399445,-0.0025930275578436115,0.05263275604442118,0.002450458841106465
5.72,-0.0008790448231384362,-0.0037826947933637567,-0.000829951655997109,1.0456978836052698e-05,2.792618396214721e-05,-0.0020854264330132507,-7.776023107648998e-07,-6.539114247220242e-05,0.37002816411749934,-0.0017561234886221276,0.09047363058213488,0.004361932813448651
5.7250000000000005,-0.0008932576794710442,-0.0018928797973836744,-0.0008299185420835057,3.3212144798634944e-06,1.8657338731036768e-05,-0.0016190455675756659,-1.03961965841553e-06,-3.7396544067603645e-05,0.3816955430456968,-0.0011154144978326537,0.09423783785374688,0.006757351938390513
5.73,-0.0008980081476258249,-2.9319971130336332e-05,-0.0008299157565568805,-2.245751400311949e-06,1.1433286913612252e-05,-0.001327992742249626,-1.1357106086647162e-06,-1.8204900207587517e-07,0.35516271360224405,-0.0011548834808737972,0.025482960523097575,0.007764167797779047
5.735,-0.0008940047727811376,0.001559053294817734,-0.0008299435895772194,-9.372950663772768e-06,4.715964746153038e-06,-0.001429705551070449,-1.0431039659144865e-06,3.59737997366593e-05,0.26909659873468833,-0.0017331160511974558,-0.0592809381062935,0.00626192196610529
5.74,-0.0008833910199949617,0.0025682338834179647,-0.0008300138735498295,-1.909344869396769e-05,-3.257052296308175e-06,-0.0017705709030913762,-7.986066084818047e-07,5.8740285308088546e-05,0.12746620486191212,-0.002156188428280907,-0.07268489096112347,0.0025841224849791067
5.745,-0.0008696322305168094,0.0028006385887544296,-0.0008301357479713176,-2.9510929983456326e-05,-1.2741068248482434e-05,-0.001969312492949522,-4.908765823691601e-07,6.072778207756703e-05,-0.03382079936666327,-0.0019802808201769832,-0.008424503226237166,-0.001736672989259367
5.75,-0.0008566659719878662,0.0022719031854877354,-0.0008303051802804523,-3.764624811260377e-05,-2.229703833782525e-05,-0.001781787794936912,-2.2401411474905381e-07,4.33801189534314e-05,-0.17026284971150704,-0.0012397560665352394,0.07695192767769352,-0.0048819788267386414
5.755,-0.0008478373132060122,0.001192525998469096,-0.0008305049523299861,-4.144147490543023e-05,-2.995045612068535e-05,-0.0012313159936018238,-7.435375535012343e-08,1.5739468304476963e-05,-0.250512235864051,-0.00027000809910688575,0.13483634373966827,-0.005776094817264608
5.76,-0.000845139167542136,-0.0001277958619357291,-0.000830712859689446,-4.1234546317543327e-05,-3.442915420577748e-05,-0.0005692404342033539,-6.470756377588312e-08,-1.0899865489248104e-05,-0.26802168793695885,0.00030427863078290643,0.12411627835109067,-0.004617903356889738
5.765,-0.0008490384916605454,-0.0014054398993049847,-0.0008309146917419415,-3.944056196662807e-05,-3.592266828512444e-05,-7.125394393306086e-05,-1.6873417380652233e-07,-2.9020223751624366e-05,-0.23643239032645685,0.0003635255875850777,0.07264846435781575,-0.002611716838739708
5.7700000000000005,-0.0008587854223034365,-0.0024413072249911696,-0.0008311083144811527,-3.824382507525337e-05,-3.561279580089154e-05,0.00014683120370724158,-3.3916385062000733e-07,-3.7875431456257975e-05,-0.1744174436722187,6.747528292109306e-05,0.014896851981698371,-0.0010924064247283486
5.775,-0.000872868018978302,-0.0031299327467938596,-0.0008313004315383192,-3.9005864515928493e-05,-3.4903685253192664e-05,9.710902038150231e-05,-5.392089362965047e-07,-4.176285571925155e-05,-0.10056018316245964,-0.000406249672437952,-0.03258830390254715,-0.000627802105659065
5.78,-0.0008894677774949983,-0.003449530268076649,-0.0008315021124398544,-4.198258321586024e-05,-3.4892416859362686e-05,-0.00010363588995542044,-7.56263004671e-07,-4.518895429979431e-05,-0.028091300625100787,-0.0007837707745493075,-0.04579393382041538,-0.0007681536646352918
5.785,-0.0009067840751426454,-0.0034219259069193323,-0.0008317225590477853,-4.6322828577245554e-05,-3.5930131542815665e-05,-0.0002998554691098437,-9.917836563321423e-07,-4.887710018805051e-05,0.03791773453218779,-0.0009329250577671407,-0.031885355453804956,-0.0005833106683571856
5.79,-0.0009231671278864623,-0.0030821117636630744,-0.0008319654503113188,-5.072633648034491e-05,-3.77055242915945e-05,-0.00038640124870485107,-1.23989809879446e-06,-4.946481149654168e-05,0.09699402140432663,-0.0008007729820797559,-0.0032287191102445103,0.0005035072077005653
5.795,-0.0009371357132275439,-0.00246062712216669,-0.0008322275552279871,-5.3796264560980204e-05,-3.954177702713885e-05,-0.00032280207857097754,-1.4739991180819788e-06,-4.2726211078712184e-05,0.15089510273228698,-0.0004083218554328777,0.027216766044562496,0.0022380943608945048
5.8,-0.000947343441757669,-0.0015822130064804371,-0.0008324996530468997,-5.465035747087323e-05,-4.073376239189739e-05,-0.00013946685380937952,-1.6525927392435149e-06,-2.74215045467342e-05,0.19927987610857928,6.914445483345153e-05,0.044692734409844274,0.0037757664818819925
5.805,-0.0009525927021232008,-0.00048632267076799895,-0.0008327703690042361,-5.331818098090891e-05,-4.087159765394116e-05,8.376200450423302e-05,-1.7388383778025268e-06,-6.565001280486292e-06,0.23649581906016306,0.00045710713262343903,0.04404560825430678,0.004381300736906894
5.8100000000000005,-0.0009519730179224943,0.0007481459458754578,-0.0008330303865763612,-5.051175809248114e-05,-3.9963433077820794e-05,0.0002678943394326345,-1.7177308343398859e-06,1.466285348104909e-05,0.25300642959553293,0.0006641093818413854,0.03017519364699853,0.003971996237488465
5.815,-0.000945089337247477,0.001994918204276486,-0.0008332743461139699,-4.699340497742461e-05,-3.831904514980724e-05,0.0003769200244974654,-1.5983336236770035e-06,3.2340487426352514e-05,0.24042332109786713,0.0007504519440542608,0.014674652341651998,0.0030755568571802713
5.82,-0.0009322633072798665,0.003098182342799705,-0.0008335000564663911,-4.328395108015167e-05,-3.631656010347002e-05,0.0004129189837626293,-1.4017497668142076e-06,4.564060898098382e-05,0.1956017040105723,0.0007538652680763802,0.0012661793317542138,0.0022945709042863777
5.825,-0.0009146067334917274,0.003903647356533635,-0.0008337072798200242,-3.9614958729620606e-05,-3.426902075436876e-05,0.00040105128545724024,-1.1471919139103755e-06,5.5754405801282844e-05,0.12264346717423033,0.0007196432543063136,-0.004795197149794106,0.0017752506029187487
5.83,-0.0008939188407393765,0.004296538879627472,-0.0008338961876417006,-3.594473067270598e-05,-3.232098436401265e-05,0.0003793973306257029,-8.48492774313168e-07,6.320550488401136e-05,0.032883754518227094,0.0007416853876277466,-0.003368277990160687,0.0011412603849336005
5.835,-0.0008724193573537634,0.004225639544909736,-0.0008340669407419521,-3.2423530948230875e-05,-3.0485653489203814e-05,0.0003513580987842968,-5.225527653691632e-07,6.617561739138245e-05,-0.06108163218548089,0.0006574511503965837,-0.0074786805048792215,-6.852836567365628e-05
5.84,-0.0008524344613463423,0.003694716334564738,-0.000834221487566646,-2.955022628368837e-05,-2.8863827381997375e-05,0.00028970347477127995,-1.9965222026857313e-07,6.147653074091573e-05,-0.14979298038220026,0.00047591465248631587,-0.016757574744409406,-0.0018813820017079107
