Time,earthquake,ut,vt,ub,vb,uo,vo,phi,omega,at,ab,ao,alpha
0.0,-0.00286549695746705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.028110525152751763,0.0
0.02,-0.02210526379176033,1.747687843407658e-05,0.0023930574231418675,2.825155549640931e-07,2.5837254616655668e-05,6.428375200788385e-07,3.766509210373339e-05,5.221719051543919e-12,7.249514684211425e-10,0.2134267176504615,0.0011875200629167526,0.00011528997814088532,6.541379530168053e-08
0.04,-0.02067251521266475,0.00010687513291405133,0.0064325126381902,8.050514691336272e-07,2.6046874763974748e-05,8.359561973372902e-07,-1.1468295252611242e-06,3.260506111261459e-11,1.9770282815972704e-09,0.1845462191705101,2.0696378854268005e-05,-0.00010928128271327914,5.714339619020901e-08
0.06,-0.01801169622219172,0.00026912569472404863,0.009616256764738722,1.3231974753535936e-06,2.5927325749313545e-05,7.668161281071935e-07,-4.204888652220988e-06,8.255722385977162e-11,2.963579658469437e-09,0.13201450007851334,2.6890955390074245e-05,-2.0034485258432766e-05,4.0911152572668504e-08
0.08,-0.01944444439983909,0.0004864739645050339,0.012052852460405257,1.8961328393598898e-06,3.1650747574530495e-05,7.969265537842442e-07,3.827925884305554e-06,1.4955342441009669e-10,3.715889159693614e-09,0.1111744062392008,0.00031937516617880357,3.263151290395713e-05,3.432714324987443e-08
0.1,-0.02456140421306703,0.0007503239054986275,0.014362278983426409,2.63854197848935e-06,4.291042207869069e-05,9.807391814756373e-07,1.1300036390488293e-05,2.308814163730177e-10,4.426379615899281e-09,0.11917515127292574,0.0005932170835558637,0.00010337734315361835,3.668530614871343e-08
0.12,-0.02906432631155495,0.001061202340345094,0.016707248619371003,3.6141280090047456e-06,5.485851066571237e-05,1.1960512332855194e-06,1.0509994565942908e-05,3.2668610092638095e-10,5.148364763966731e-09,0.11374736521810505,0.000594279742510001,0.00018059210679779308,3.503954767709958e-08
0.14,-0.026198831160604834,0.0014128101973900512,0.018168381221077584,4.7478686345079e-06,5.83546614885909e-05,1.2063196380234735e-06,-3.369802861827231e-06,4.3507748718180346e-10,5.602212011232647e-09,0.030157089016474577,0.00017586420150805804,-5.045771832238449e-05,9.395058029508865e-09
0.16,-0.02251462052864478,0.0017759913193218543,0.017837770900115103,5.940871397351016e-06,6.0892903298821856e-05,1.1107454985800917e-06,-5.333531820993009e-06,5.470829157065539e-10,5.501783006547046e-09,-0.06311114040566285,0.0001151056591242039,-3.2759887236069596e-06,-1.9431552420725792e-08
0.18,-0.017397660715416836,0.002113195676953214,0.015538775793540205,7.161193011767876e-06,6.092288868826005e-05,9.621589020267138e-07,-8.297511041505612e-06,6.510998567442952e-10,4.793468789584663e-09,-0.16572400668570414,-1.5527104268359126e-05,-6.622785749366145e-05,-5.1134538908269994e-08
0.2,-0.017397660715416836,0.0023876596085514548,0.011771534956730233,8.436341092339545e-06,6.653102077164923e-05,9.324415184137111e-07,1.049923228145032e-06,7.357230827670682e-10,3.6270050502873505e-09,-0.20799366041459533,0.0002589279804726119,1.1495438466450902e-05,-6.43803838094436e-08
0.22,-0.026812866265931507,0.002585206980995546,0.008198676989703111,9.94312419219753e-06,8.453313876406972e-05,1.2135636855361047e-06,1.896651620017167e-05,7.964591188752183e-10,2.513622586726345e-09,-0.14577386532554923,0.0009174963533047364,9.972700929312961e-05,-4.5473300180030873e-08
0.24,-0.03602339284583165,0.0027245651216159785,0.005966243379506431,1.1817162348739245e-05,0.00010303064832210983,1.5925032983597394e-06,1.882677668195125e-05,8.390409198554611e-10,1.815345091378966e-09,-0.07648065428401975,0.0009429476723918917,1.6733205019728303e-05,-2.4050298746882554e-08
0.26,-0.03970760147055067,0.00283002668635071,0.004642484844482747,1.3975955481265139e-05,0.00011255802124908776,1.8150663086051864e-06,8.078778556735093e-06,8.71030438999497e-10,1.4027286387640575e-09,-0.056263365953514693,0.0004545792062606302,-3.634237607222368e-05,-1.757484631155319e-08
0.28,-0.0331578956876405,0.0029067600299359417,0.0027705968119298885,1.613697785792655e-05,0.00010295022664620515,1.68814872650412e-06,-1.2007184705359376e-05,8.941616634133992e-10,8.294640761302244e-10,-0.131734581886267,-0.0005062090603900615,-0.00012552657244838117,-4.050079713312574e-08
0.3,-0.029473683048439402,0.0029329564859288757,-0.00027961172103804815,1.813843540790778e-05,9.710143250405672e-05,1.5156749345820275e-06,-7.405298428757684e-06,9.017375910140816e-10,-1.1152911218202145e-10,-0.17110710613714702,-0.00033966463993634344,4.936768785727963e-05,-5.278002980827444e-08
0.32,-0.02210526379176033,0.0028887700730449795,-0.004355327007039173,1.9953073772259155e-05,8.403536122873863e-05,1.264643703817034e-06,-1.4678542071225959e-05,8.876295195567953e-10,-1.3663625831219516e-09,-0.23495380721073034,-0.0006710414971884404,-0.00010273679759506549,-7.240705086485229e-08
0.34,-0.016783625208641954,0.002752392573928689,-0.009377850512027362,2.1522308680281668e-05,7.271374524642893e-05,1.019164313783599e-06,-1.1497779352749596e-05,8.450995570852598e-10,-2.9160619286164466e-09,-0.2642302191976708,-0.0006079238233840378,1.159202422919281e-05,-8.152707746747478e-08
0.36,-0.00859649087240115,0.0025090896695851503,-0.01508919638834052,2.2812852167768097e-05,5.607016687259772e-05,7.061965388303065e-07,-1.743142149185365e-05,7.695983549025659e-10,-4.676531183005951e-09,-0.30438154898187403,-0.0008466983485347079,-9.689574447053345e-05,-9.386797477500819e-08
0.38,-0.013508771715014556,0.002152860593447979,-0.020170045784107797,2.3922385712477985e-05,5.499349813085063e-05,7.109015825118894e-07,6.9761753794890505e-06,6.591810899388748e-10,-6.252047809403173e-09,-0.1986489880428493,-6.897141118200611e-05,6.513006007523303e-05,-6.159744841158308e-08
0.4,-0.026812866265931507,0.0017226842914343568,-0.02217585161836911,2.5108169567158184e-05,6.379473316291188e-05,1.089009079182308e-06,2.3410724514481048e-05,5.257637819430578e-10,-6.8814744226156246e-09,0.000385658177420832,0.00043275395937536487,0.00016751844474036798,-2.8609940230708147e-10
0.42,-0.038888887996781765,0.001291839341471784,-0.02028919864411432,2.6459469590407004e-05,7.14824731797529e-05,1.5319267794195716e-06,2.1674316192942044e-05,3.919811644269901e-10,-6.3052244468673384e-09,0.18676570010731697,0.00040573624895051674,3.0306551900227685e-05,5.740652867858905e-08
0.44,-0.04011696021467615,0.000928524161817794,-0.015823750862037085,2.783015617963895e-05,6.553672759022607e-05,1.6689714879678548e-06,1.1284168238473163e-06,2.7902875719267755e-10,-4.922923558758203e-09,0.25519607606920364,-0.0003363050651822297,0.00011226785633441927,7.899430352681022e-08
0.46,-0.013508771715014556,0.0006495191570579429,-0.01282582425425591,2.8748850185289062e-05,2.6598328367510468e-05,9.200528444578008e-07,-5.2375295445381944e-05,1.9238125397433385e-10,-3.975195187760317e-09,0.03800739332500647,-0.0018182924366988984,-0.00028438271482403993,1.262557249725885e-08
