Time,earthquake,ut,vt,ub,vb,uo,vo,phi,omega,at,ab,ao,alpha
0.0,-0.00286549695746705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.028110525152751763,0.0
0.02,-0.02210526379176033,2.502562153457603e-06,0.00044036134421758424,5.124372734355337e-08,6.644160091314498e-06,1.5694427302933965e-05,0.0020068560927877276,2.2757274706711305e-11,5.709122530469346e-09,0.0563754040071348,0.0005433934225051659,0.15997295703609848,1.1678637650137726e-06
0.04,-0.02067251521266475,2.7674872199528838e-05,0.0022893216329487377,2.769123385654047e-07,1.5211092707306196e-05,8.160383005580313e-05,0.004310048381086143,7.650407735975124e-10,9.612943994535763e-08,0.12034948739359062,0.0003323003003733449,0.0774835422049358,9.469416683822094e-06
0.06,-0.01801169622219172,9.950533291794453e-05,0.00495766672235856,6.368489235409452e-07,2.0323711534513592e-05,0.00017892613388422298,0.005231047994223503,5.584369438808501e-09,4.416700151638541e-07,0.1397753341788706,0.00019435805218727398,0.019882931739175047,2.612845471533284e-05
0.08,-0.01944444439983909,0.00022646183051969727,0.007721732444097681,1.0846612775507887e-06,2.4593369262163652e-05,0.0002873689215720034,0.005607100041762415,2.0957842959758574e-08,1.161981946548938e-06,0.1348737429116704,0.00023432479510805682,0.018030054633077663,4.593770695184332e-05
0.1,-0.02456140421306703,0.0004073458345462632,0.010346385273163568,1.633407099747135e-06,3.075370695566559e-05,0.0004051747564284445,0.006263430401718193,5.464044680079849e-08,2.266390987852995e-06,0.1286686078019762,0.0003757798891714237,0.045170923342014245,6.395780664423459e-05
0.12,-0.02906432631155495,0.0006397624875258373,0.012881973752541387,2.3304740404380438e-06,3.928101283605086e-05,0.0005403116823274421,0.007286330205278376,1.1378070650318202e-07,3.69544615231671e-06,0.12462729726344524,0.0004745742148335452,0.05605869127639626,7.830042177015757e-05
0.14,-0.026198831160604834,0.0009213298037755431,0.01519491499147098,3.2021876127709444e-06,4.749468261818162e-05,0.0006934948152507441,0.007868041090760683,2.0410714137379037e-07,5.371309058068541e-06,0.1008928854936995,0.00035643064763021814,0.006706381328694916,8.848616203148223e-05
0.16,-0.02251462052864478,0.0012422768673829659,0.016721931565518346,4.216490704096653e-06,5.36227349346534e-05,0.0008495991966729951,0.007629795827727275,3.2961655542024153e-07,7.192508322714615e-06,0.047747462272972024,0.00026238548990292765,-0.027220881068674152,9.228356805247444e-05
0.18,-0.017397660715416836,0.0015816120991552658,0.01696297711597588,5.33351525867332e-06,5.770576922221911e-05,0.000994503475983468,0.006763680468583737,4.917130487860249e-07,8.997593670685667e-06,-0.026630456612426148,0.0001508667266449104,-0.05646767050147212,8.635483529225514e-05
0.2,-0.017397660715416836,0.0019103470453393132,0.01566400522689264,6.522137725662198e-06,6.134006367247256e-05,0.0011201900540427122,0.005880312285510967,6.879443140050923e-07,1.0565885777486027e-05,-0.1005371494101413,0.0002042256934358666,-0.03383223446327671,6.843986257227804e-05
0.22,-0.026812866265931507,0.0022001839781119665,0.013201074277452707,7.81175291242052e-06,6.861111906608133e-05,0.0012374062226065072,0.006118416499785023,9.111883944274794e-07,1.1663101119059494e-05,-0.13644534640421774,0.0005007730222743589,0.04969402468208291,3.992097226866687e-05
0.24,-0.03602339284583165,0.0024369604749539804,0.010510511644909884,9.29798880662121e-06,8.064779327787187e-05,0.0013731342064068164,0.007600763269705037,1.1502651055869212e-06,1.213557534707548e-05,-0.1264950336850853,0.0006920858362323701,0.09385054968188523,7.366200891156219e-06
0.26,-0.03970760147055067,0.002623674773124381,0.00825070024850314,1.1045823977282125e-05,9.395776031478222e-05,0.0015425152970754913,0.0092731570116485,1.3924253606474825e-06,1.198509569307939e-05,-0.09945138601571764,0.0006404809584742432,0.07451186687088346,-2.125002999482195e-05
0.28,-0.0331578956876405,0.002769781395481851,0.006372127819925537,1.3022055987994677e-05,0.00010219319849948909,0.0017360408779523067,0.009779305938763309,1.6263668738018673e-06,1.1340351224607694e-05,-0.09544363557416428,0.00020190882646814456,-0.015889826948792152,-4.1910425986748734e-05
0.3,-0.029473683048439402,0.002876899763751149,0.004268533133181878,1.509121644132506e-05,0.00010402872859160206,0.001926100106622047,0.009124029820818507,1.8437390020203543e-06,1.0347545726471885e-05,-0.11663020434557655,-7.915442259698313e-06,-0.04680086530119995,-5.677792873773487e-05
0.32,-0.02210526379176033,0.0029368727103325004,0.0016094969845647617,1.7148584226323714e-05,0.00010071269129327697,0.002095773234797502,0.007693540271899656,2.038451098491297e-06,9.07950215443754e-06,-0.15215068443370244,-0.0003054192380713694,-0.09194959269442671,-7.009104093976025e-05
0.34,-0.016783625208641954,0.0029358158466211773,-0.0018527983936945636,1.909238464474204e-05,9.323499663819405e-05,0.002230502902468045,0.005747681654505904,2.2050562393525673e-06,7.530088543990235e-06,-0.19332624392295145,-0.0004363405947911958,-0.10153003948699127,-8.539560434205019e-05
0.36,-0.00859649087240115,0.0028574397575592044,-0.006120302572519348,2.0855314579618484e-05,8.240039284060606e-05,0.0023231488994788978,0.0034307102980795307,2.337378924183345e-06,5.638957704429408e-06,-0.23379036917085882,-0.0006332809084516611,-0.1275240305609326,-0.0001043680520528723
0.38,-0.013508771715014556,0.0026867190788096595,-0.010976282652406482,2.2397860203429343e-05,7.274930952242979e-05,0.0023726757421524635,0.0018023840101819139,2.4278335376769537e-06,3.3319207097322035e-06,-0.24149352811676925,-0.00036490724079596415,-0.04305470284277247,-0.0001266481008634912
