Time,earthquake,ut,vt,ub,vb,uo,vo,phi,omega,at,ab,ao,alpha
0.0,-0.00286549695746705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.028110525152751763,0.0
0.02,-0.02210526379176033,2.4947271976873646e-06,0.0004393711004844255,5.190033691943649e-12,6.695928120740923e-10,1.5702096525072613e-05,0.002007794341253193,2.3320008400475508e-11,5.8254538056339685e-09,0.05629834481439855,5.4412894821831426e-08,0.16004161233940534,1.1863001476785316e-06
0.04,-0.02067251521266475,2.7633882722771185e-05,0.002287164599898806,2.7801244150741367e-11,1.5196411851324125e-09,8.16410275166136e-05,0.004311782430972853,7.749710908878698e-10,9.710187008527104e-08,0.1202954260586971,3.281336762028797e-08,0.07749659180033154,9.538020047358206e-06
0.06,-0.01801169622219172,9.940830578459081e-05,0.004954189017378967,6.367811665002525e-11,2.0222627109533615e-09,0.00017899878495521594,0.00523273832545188,5.630702322454179e-09,4.4446458807974833e-07,0.1396894866086078,1.902794205532743e-08,0.0198785392613161,2.6238670218523656e-05
0.08,-0.01944444439983909,0.00022627378251176007,0.007715813362569808,1.0817340201870244e-10,2.4399505275808637e-09,0.0002874748409431854,0.00560889494666169,2.1084403392458503e-08,1.1671969954032982e-06,0.13472031547857305,2.2879147604237815e-08,0.01803633601708286,4.6063834325454416e-05
0.1,-0.02456140421306703,0.0004070030479081135,0.01033654434040696,1.624916237629479e-10,3.035839309803218e-09,0.00040531964475885526,0.006265656755515459,5.4896700715457406e-08,2.274165863179213e-06,0.12843270831437248,3.602868423047134e-08,0.04519688452460341,6.408668664752275e-05
0.12,-0.02906432631155495,0.0006391703329305237,0.012866613219113839,2.3099760432007453e-10,3.842024152013211e-09,0.0005405063794990732,0.007289130993838389,1.1421811243538008e-07,3.705810192662818e-06,0.12431105333365544,4.4205355792525935e-08,0.05609354450802781,7.843068824383361e-05
0.14,-0.026198831160604834,0.0009203639128601027,0.015172755647510458,3.1575782953893956e-10,4.593853380440816e-09,0.0006937516301269052,0.007871368784526803,2.0477785398113833e-07,5.384270937565054e-06,0.10052472450318395,3.210427787503356e-08,0.006714190860640443,8.861376072962244e-05
0.16,-0.02251462052864478,0.001240790254591343,0.016691729908562998,4.13382850028344e-10,5.138464828112333e-09,0.0008499229881963897,0.0076332279892466,3.305712119410728e-07,7.207847520745896e-06,0.04731384094404007,2.3021128447986428e-08,-0.027224904505313736,9.238927318675955e-05
0.18,-0.017397660715416836,0.0015794317299255335,0.01692349075338349,5.200296336401748e-10,5.492622498197108e-09,0.00099489366555405,0.006766884451428781,4.92993649757779e-07,9.01463335491615e-06,-0.027121702322977025,1.290150100641263e-08,-0.05647926035635787,8.641414480046913e-05
0.2,-0.017397660715416836,0.0019072682680884307,0.015614118144135292,6.328446264927365e-10,5.803429644625702e-09,0.0011206457332481976,0.005883457972919453,6.89572638048411e-07,1.0583427788592278e-05,-0.10108480522389339,1.732684734578882e-08,-0.0338310702826639,6.84342750464023e-05
0.22,-0.026812866265931507,0.0021959926544619897,0.013139499654370562,7.541916558969657e-10,6.4094141250004225e-09,0.0012379283973840561,0.0061220955848523065,9.13162346558149e-07,1.1679912902064677e-05,-0.13705487814928874,4.0848550764138736e-08,0.04973064005238741,3.985716443355165e-05
0.24,-0.03602339284583165,0.0024314141014469804,0.010436445793673536,8.914713860450104e-10,7.3575551128347876e-09,0.0013737379715981159,0.007605223899241342,1.1525602291065566e-06,1.215079822138167e-05,-0.1271330863948059,5.2581486664760035e-08,0.09389528511311329,7.276820712289974e-06
